,LOC,ORG,DATE,PER,Mean
tsn,0.9999994039535522,0.9999982118606567,,,0.9999988079071045
nya,0.9999995827674866,0.9999976754188538,,,0.9999986290931702
mos,,0.9999988675117493,,0.999995768070221,0.9999985354287284
yor,0.9999985098838806,0.999998152256012,,,0.9999983310699463
bam,0.9999974966049194,0.9999986290931702,,,0.9999980628490448
swa,0.9999986886978149,0.9999974370002747,,0.9999969005584717,0.9999979970590124
sna,0.9999980330467224,,,0.9999956488609314,0.9999977775982448
wol,0.9999988675117493,0.9999948740005493,,0.9999976754188538,0.9999969163030948
xho,0.9999969601631165,,,0.9999964833259583,0.999996909073421
fon,0.9999963045120239,0.9999973773956299,,0.999997079372406,0.9999968544492182
kin,0.9999996423721313,0.9999938607215881,,0.9999849796295166,0.9999960852119157
ewe,,0.9999963641166687,,0.9999926686286926,0.9999959681715284
bbj,0.9999927282333374,0.9999991059303284,,,0.9999959170818329
ibo,0.9999949932098389,0.9999966621398926,,,0.9999958276748657
luo,,0.9999964237213135,,0.9999848008155823,0.9999951784099851
twi,0.9999927878379822,0.9999963045120239,,0.9999871850013733,0.9999941295047976
lug,,0.9999925494194031,,0.9999951720237732,0.9999928304127285
pcm,0.9999933838844299,,,0.9999793171882629,0.999991876738412
zul,0.9999861717224121,,,,0.9999861717224121
hau,0.9999979734420776,0.9999750852584839,,0.9999655485153198,0.999985341755849
