,LOC,ORG,DATE,PER,Mean
yor,0.9999971389770508,0.9999977350234985,,,0.9999974370002747
tsn,0.9999980926513672,0.9999958276748657,,,0.9999969601631165
nya,0.9999972581863403,0.9999971985816956,,0.9999878406524658,0.9999966970029867
sna,0.9999958276748657,0.9999977350234985,,0.999987781047821,0.9999962718981616
fon,0.999995231628418,0.9999980926513672,,0.9999858736991882,0.9999960514734376
twi,0.9999961256980896,0.9999973773956299,,0.9999839067459106,0.9999960244826551
hau,0.9999980926513672,0.9999969005584717,,0.9999696016311646,0.9999959176441409
mos,0.9999947547912598,0.9999971389770508,,0.9999890327453613,0.9999955555178085
pcm,0.9999949336051941,0.9999966025352478,,0.9999816417694092,0.9999949684682882
xho,0.999997615814209,0.9999922513961792,,0.9999914765357971,0.9999947379220206
lug,,0.9999949336051941,,0.9999865293502808,0.9999940331493106
ibo,0.9999961256980896,0.9999917149543762,,,0.9999939203262329
swa,0.9999974370002747,0.999990701675415,,0.9999889731407166,0.9999937808738565
bbj,0.9999926686286926,0.9999967217445374,,0.9999770522117615,0.999993696527661
kin,0.9999977946281433,0.9999898672103882,,0.9999855756759644,0.9999933636413431
bam,0.9999974966049194,0.9999918341636658,,0.9999708533287048,0.9999933175320895
wol,0.9999968409538269,0.9999889135360718,,0.9999929666519165,0.999992882305721
ewe,0.9999971985816956,0.9999886751174927,,0.9999879598617554,0.9999926551333014
zul,0.9999930262565613,0.9999935626983643,,0.9999812245368958,0.9999926112732798
luo,,0.9999901652336121,,0.9999798536300659,0.9999890604189464
