,PER,DATE,LOC,ORG,Mean
kin,0.863357663154602,0.8781638145446777,0.8857942819595337,0.9020348787307739,0.8823376595973969
lug,0.9635635614395142,0.8163982629776001,0.8952739238739014,0.8526630401611328,0.8819746971130371
ibo,0.8592993021011353,0.8917605876922607,0.7792119383811951,0.8928467035293579,0.8557796329259872
twi,0.88717120885849,0.7751010656356812,0.8325502276420593,0.9211929440498352,0.8540038615465164
luo,0.8604596853256226,0.831127405166626,0.8466632962226868,0.866445779800415,0.8511740416288376
nya,0.8621188402175903,0.8253685235977173,0.7943814992904663,0.9111238121986389,0.8482481688261032
sna,0.8764840364456177,0.8885284662246704,0.7182187438011169,0.885960042476654,0.8422978222370148
swa,0.8675636053085327,0.7652026414871216,0.8808144927024841,0.8413371443748474,0.8387294709682465
tsn,0.846869170665741,0.8586082458496094,0.7462657690048218,0.8775375485420227,0.8323201835155487
zul,0.78264981508255,0.8596394658088684,0.7231607437133789,0.89774489402771,0.8157987296581268
hau,0.8625442981719971,0.8550673723220825,0.6339024901390076,0.8640721440315247,0.803896576166153
wol,0.8569572567939758,0.8412503004074097,0.6509259939193726,0.8577057719230652,0.8017098307609558
xho,0.8287695646286011,0.8946667909622192,0.6024361252784729,0.8496995568275452,0.7938930094242096
ewe,0.863422691822052,0.5696310997009277,0.80098956823349,0.8693755269050598,0.7758547216653824
bam,0.8425042629241943,0.7565750479698181,0.7117158770561218,0.7399764657020569,0.7626929134130478
pcm,0.8645350337028503,0.5294947624206543,0.8001686930656433,0.8045375347137451,0.7496840059757233
fon,0.8439295887947083,0.715413510799408,0.5743154883384705,0.8185555934906006,0.7380535453557968
mos,0.8379048109054565,0.5677837133407593,0.6839870810508728,0.8152115941047668,0.7262217998504639
bbj,0.8455117344856262,0.644756019115448,0.4550790786743164,0.7404429912567139,0.6714474558830261
yor,0.6846637725830078,0.6831104755401611,0.4567113220691681,0.7663983106613159,0.6477209702134132
