,PER,DATE,ORG,LOC,Mean
kin,0.961715579032898,0.9517620205879211,0.9659930467605591,0.9600726962089539,0.959885835647583
twi,0.9603087306022644,0.9349411725997925,0.9656762480735779,0.9346198439598083,0.9488864988088608
lug,0.9836546182632446,0.9215433597564697,0.9561449289321899,0.9337220191955566,0.9487662315368652
luo,0.9483882188796997,0.9559472799301147,0.9494520425796509,0.94028240442276,0.9485174864530563
nya,0.9706608057022095,0.93839031457901,0.9616138935089111,0.9164314866065979,0.9467741250991821
ibo,0.9522380232810974,0.9695456624031067,0.9502201080322266,0.8904919028282166,0.9406239241361618
sna,0.9663991332054138,0.9585185050964355,0.9570862054824829,0.8714456558227539,0.9383623749017715
tsn,0.955254077911377,0.9542994499206543,0.9435940384864807,0.8990845084190369,0.9380580186843872
wol,0.9565882086753845,0.9453288912773132,0.9496186971664429,0.8936867117881775,0.9363056272268295
hau,0.9590804576873779,0.9532593488693237,0.9570064544677734,0.8740803003311157,0.9358566403388977
zul,0.9331162571907043,0.9513055086135864,0.9546316862106323,0.8900669813156128,0.932280108332634
xho,0.9359537363052368,0.9732591509819031,0.9385043382644653,0.8637414574623108,0.927864670753479
bam,0.9436280727386475,0.9338337182998657,0.8950250148773193,0.9149364233016968,0.9218558073043823
mos,0.9494627714157104,0.8849878907203674,0.9411966800689697,0.9037034511566162,0.919837698340416
swa,0.9324907064437866,0.8858240842819214,0.9077640771865845,0.9254118204116821,0.9128726720809937
ewe,0.9531303644180298,0.8427543640136719,0.9385938048362732,0.9004051685333252,0.908720925450325
pcm,0.9537185430526733,0.8320307731628418,0.926967978477478,0.9071277976036072,0.9049612730741501
fon,0.9377968311309814,0.8950902819633484,0.9170446395874023,0.8690090179443359,0.904735192656517
yor,0.8844605684280396,0.8873240947723389,0.9261585474014282,0.8111031651496887,0.8772615939378738
bbj,0.9431812167167664,0.8604098558425903,0.9023196697235107,0.7947622537612915,0.8751682490110397
