Language,Cosine_Similarity
lug,0.9995201
pcm,0.99911386
swa,0.99904954
tsn,0.999039
twi,0.99898565
kin,0.99888617
bam,0.99888533
wol,0.9984781
ewe,0.9984682
nya,0.998449
luo,0.9982966
hau,0.9982389
zul,0.9981004
ibo,0.9980943
xho,0.99767315
mos,0.99757344
bbj,0.99750775
sna,0.99708337
fon,0.9965669
yor,0.9959519
