,PER,LOC,ORG,DATE,Mean
twi,0.9885923266410828,0.9672710299491882,0.9871262311935425,,0.9809965292612711
nya,0.9895563721656799,0.9708101153373718,0.9796569347381592,,0.9800078074137369
mos,0.9859015345573425,0.9685178399085999,0.9795740842819214,,0.9779978195826212
lug,0.9811112284660339,,0.9726988673210144,,0.9769050478935242
sna,0.9784079194068909,0.9671627283096313,0.9834510087966919,,0.9763405521710714
fon,0.9838588833808899,0.9613512754440308,0.9817985892295837,,0.9756695826848348
wol,0.9875010848045349,0.9614753127098083,0.9771969318389893,,0.9753911097844442
zul,0.9793519973754883,0.9624282121658325,0.9838340282440186,,0.9752047459284464
ewe,0.9823263883590698,0.9603950381278992,0.9815652966499329,,0.9747622410456339
tsn,,0.9644372463226318,0.9805157780647278,,0.9724765121936798
kin,0.9821907877922058,0.9497939348220825,0.9823085069656372,,0.9714310765266418
luo,0.9761845469474792,,0.964087963104248,,0.9701362550258636
hau,0.9821262955665588,0.9478195905685425,0.9771519303321838,,0.9690326054890951
pcm,0.984468936920166,0.9603672623634338,0.9598538279533386,,0.9682300090789795
bam,0.9686872363090515,0.9742743968963623,0.9608910083770752,,0.9679508805274963
ibo,,0.9522076845169067,0.9824981689453125,,0.9673529267311096
swa,0.9845088124275208,0.9545358419418335,0.962434709072113,,0.9671597878138224
xho,0.9680309891700745,0.9600909352302551,0.9718363881111145,,0.9666527708371481
bbj,0.979223906993866,0.9444887042045593,0.9755825400352478,,0.966431717077891
yor,,0.9312750697135925,0.9791421890258789,,0.9552086293697357
