,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,,,,,,,0.926668107509613,0.38296693563461304,0.9263617992401123,,,,
bbj,,,,0.8600565791130066,0.5290433168411255,0.859539806842804,0.943362832069397,0.3365626037120819,0.9431360960006714,,,,
ewe,0.958294689655304,0.2888089120388031,0.9581317901611328,,,,0.9401636123657227,0.3459372818470001,0.9399241805076599,,,,
fon,0.9511943459510803,0.3124277889728546,0.9510079622268677,,,,,,,,,,
hau,0.9726821780204773,0.23374275863170624,0.972571849822998,,,,0.9669802784919739,0.25698134303092957,0.9668489098548889,,,,
ibo,,,,0.9372844099998474,0.35416263341903687,0.9370369911193848,0.9560271501541138,0.29655709862709045,0.9558535814285278,,,,
kin,,,,,,,0.9492282271385193,0.31865864992141724,0.9490262866020203,,,,
lug,0.9484782814979553,0.32100388407707214,0.9482827186584473,,,,0.9675626754760742,0.25470519065856934,0.9674305319786072,,,,
luo,0.9589887261390686,0.28639549016952515,0.9588214755058289,,,,0.9540692567825317,0.30308687686920166,0.9538969993591309,,,,
mos,0.952709436416626,0.30754074454307556,0.9525150656700134,,,,0.961870014667511,0.2761518955230713,0.9617176055908203,,,,
nya,,,,,,,0.9612433314323425,0.27841195464134216,0.9610881805419922,,,,
pcm,0.9574630856513977,0.2916748523712158,0.9572942852973938,0.9307865500450134,0.37205764651298523,0.9305130839347839,,,,,,,
sna,0.9617789387702942,0.2764817178249359,0.9616295695304871,0.9462668299674988,0.3278214633464813,0.9460541605949402,,,,,,,
swa,0.9642301201820374,0.26746922731399536,0.9640926122665405,,,,,,,,,,
tsn,,,,0.9295006990432739,0.37549781799316406,0.9292263388633728,0.9528825283050537,0.30697715282440186,0.9527043700218201,,,,
twi,0.9717207551002502,0.23782050609588623,0.971609354019165,,,,,,,,,,
wol,,,,,,,0.9484362602233887,0.32113468647003174,0.9482299089431763,,,,
xho,0.9320704936981201,0.3685908019542694,0.9317859411239624,0.9270679950714111,0.38192182779312134,0.9267827868461609,,,,,,,
yor,,,,0.8598994612693787,0.5293397903442383,0.8593384027481079,0.9456084966659546,0.32982319593429565,0.9453863501548767,,,,
zul,,,,0.9268814325332642,0.38240963220596313,0.9266027808189392,,,,,,,
