,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9999899864196777,0.0044911024160683155,0.999989926815033,0.9999970197677612,0.002462818520143628,0.9999970197677612,0.9999949336051941,0.003194233402609825,0.9999949932098389,,,,
bbj,0.9999904632568359,0.004375846590846777,0.9999905824661255,0.9999943971633911,0.0033687721006572247,0.9999942779541016,0.9999961256980896,0.0027768127620220184,0.9999962449073792,,,,
ewe,0.9999974370002747,0.0023546803276985884,0.9999972581863403,0.9999973773956299,0.002297867089509964,0.9999974966049194,0.9999966621398926,0.0026014300528913736,0.9999966621398926,,,,
fon,0.9999953508377075,0.0030861240811645985,0.9999954104423523,0.9999975562095642,0.002262803725898266,0.9999974370002747,0.999996542930603,0.0026116406079381704,0.9999966025352478,,,,
hau,0.9999944567680359,0.003306073835119605,0.9999945163726807,0.9999959468841553,0.0028793527744710445,0.9999958276748657,0.9999906420707703,0.004331429488956928,0.9999905824661255,,,,
ibo,0.9999972581863403,0.0023536232765764,0.9999971985816956,0.9999966025352478,0.0026282579638063908,0.9999967217445374,0.9999946355819702,0.003326914506033063,0.9999946355819702,,,,
kin,0.999998152256012,0.0019677539821714163,0.9999980330467224,0.9999977946281433,0.0021434910595417023,0.9999977946281433,0.9999974370002747,0.002269264543429017,0.9999974966049194,,,,
lug,0.9999985694885254,0.0017461488023400307,0.9999983310699463,0.9999967813491821,0.0024932818487286568,0.9999968409538269,0.9999967813491821,0.0025612423196434975,0.9999967813491821,,,,
luo,0.9999967813491821,0.0025343718007206917,0.9999968409538269,0.9999983906745911,0.0018305224366486073,0.9999983906745911,0.9999960660934448,0.00281546707265079,0.9999960064888,,,,
mos,0.9999827742576599,0.005889685824513435,0.9999826550483704,0.9999972581863403,0.002357624704018235,0.9999971389770508,0.9999959468841553,0.0028354867827147245,0.9999960660934448,,,,
nya,0.9999967813491821,0.002582902554422617,0.9999967217445374,0.9999974966049194,0.002303078770637512,0.9999974370002747,0.9999984502792358,0.001841968740336597,0.9999984502792358,,,,
pcm,0.999996542930603,0.0026600484270602465,0.999996542930603,0.9999959468841553,0.002857441082596779,0.9999959468841553,0.9999927878379822,0.003806779161095619,0.999992847442627,,,,
sna,0.9999951124191284,0.0031691056210547686,0.9999949932098389,0.9999987483024597,0.0015977302100509405,0.9999988079071045,0.9999980330467224,0.0019491311395540833,0.999998152256012,,,,
swa,0.9999945759773254,0.0032686726190149784,0.9999945759773254,0.9999945163726807,0.0033101083245128393,0.9999945759773254,0.9999934434890747,0.003630207385867834,0.9999934434890747,,,,
tsn,0.9999955296516418,0.003052994143217802,0.9999953508377075,0.9999973773956299,0.002335442928597331,0.9999974370002747,0.9999974370002747,0.0022943553049117327,0.9999974966049194,,,,
twi,0.9999964833259583,0.002659702440723777,0.9999964237213135,0.9999963641166687,0.002673403127118945,0.9999966621398926,0.9999953508377075,0.003082805313169956,0.9999951720237732,,,,
wol,0.9999969601631165,0.0025264667347073555,0.9999967813491821,0.9999960064888,0.002823960967361927,0.9999961256980896,0.9999973177909851,0.0023163584992289543,0.9999974370002747,,,,
xho,0.9999970197677612,0.0024257756303995848,0.999997079372406,0.9999983310699463,0.0018826060695573688,0.9999982118606567,0.9999972581863403,0.0023753622081130743,0.9999973177909851,,,,
yor,0.9999962449073792,0.0027954226825386286,0.9999960660934448,0.9999960660934448,0.0028513381257653236,0.9999958872795105,0.9999811053276062,0.0061386628076434135,0.9999812245368958,,,,
zul,0.9999973177909851,0.0023440634831786156,0.9999971985816956,0.9999948143959045,0.0032192666549235582,0.9999948740005493,0.9999977350234985,0.002210695995017886,0.9999974370002747,,,,
