,ORG,LOC,DATE,PER,Mean
yor,0.9996029734611511,0.9988362193107605,,,0.9992195963859558
sna,0.9991632103919983,0.999714732170105,,0.9471462965011597,0.9979158836661033
fon,0.9980102181434631,0.9988430738449097,,0.975272536277771,0.9977522544490481
swa,0.9987228512763977,0.9994468688964844,,0.9525736570358276,0.9977301648519572
wol,0.9984370470046997,0.9995889663696289,,0.9535086154937744,0.9976876360698811
twi,0.9991768598556519,0.9989222288131714,,0.9517383575439453,0.9976715486026505
mos,0.9993664026260376,0.9988080859184265,,0.9493722319602966,0.9976392342048941
lug,0.9989185929298401,0.9995542764663696,,0.9436035752296448,0.9976160601504798
pcm,0.998908281326294,0.9990622997283936,,0.9516825079917908,0.9976075395797063
luo,0.9983096718788147,0.9996206164360046,,0.9512659907341003,0.9975758484266337
bam,0.9991655349731445,0.9992098808288574,,0.943268358707428,0.9975589889924503
ewe,0.9981797933578491,0.9991834163665771,,0.9579301476478577,0.997494669215193
nya,0.9978849291801453,0.9996200799942017,,0.9552477598190308,0.997485376098781
hau,0.9990504384040833,0.999131441116333,,0.9412309527397156,0.9974056974198054
bbj,0.9984935522079468,0.9989423155784607,,0.9428589940071106,0.9970909744790457
ibo,0.9978776574134827,0.9993622899055481,,0.9433212280273438,0.9970093305828502
kin,0.9951633810997009,0.999299168586731,,0.9432821869850159,0.9956599421871518
tsn,0.9970313310623169,0.9955620169639587,,0.9560521841049194,0.9951245044041606
xho,0.9926819205284119,0.9977330565452576,,0.9684927463531494,0.9944293892499313
zul,0.9919716119766235,0.9890562891960144,,0.9782618880271912,0.9901570943952764
