,LOC,DATE,ORG,PER
bam,0.9769442677497864,0.9785568714141846,0.9804295301437378,0.9951091408729553
bbj,0.9399450421333313,0.9465397596359253,0.9838959574699402,0.9904008507728577
ewe,0.9905965924263,0.9291146397590637,0.99141526222229,0.9815489053726196
fon,0.9634950160980225,0.9725722670555115,0.9918898344039917,0.9827585220336914
hau,0.9629911184310913,0.981251060962677,0.9849064350128174,0.9943252205848694
ibo,0.9667953848838806,0.9839470982551575,0.9914312362670898,0.9961132407188416
kin,0.9931098818778992,0.9812482595443726,0.9915286302566528,0.9911431670188904
lug,0.995943009853363,0.9539238810539246,0.9921966195106506,0.9899555444717407
luo,0.9934104084968567,0.9760076999664307,0.992849588394165,0.9906937479972839
mos,0.961445152759552,0.9384418725967407,0.989790141582489,0.9925100803375244
nya,0.9612123370170593,0.9705958366394043,0.9897661805152893,0.9977474212646484
pcm,0.9920035600662231,0.9032039642333984,0.9863174557685852,0.9962636232376099
sna,0.9759289026260376,0.9821398258209229,0.9826467037200928,0.9908098578453064
swa,0.9963656663894653,0.950234055519104,0.9807596802711487,0.9932622909545898
tsn,0.9900238513946533,0.9862207174301147,0.9894123673439026,0.9937071800231934
twi,0.9951753616333008,0.9719333052635193,0.9948004484176636,0.9966907501220703
wol,0.9686877131462097,0.9494709372520447,0.9890167713165283,0.99417644739151
xho,0.9732230305671692,0.9685481190681458,0.9872505068778992,0.9688399434089661
yor,0.9128490686416626,0.9573724269866943,0.990424394607544,0.9663041234016418
zul,0.9845027327537537,0.9772541522979736,0.9908939599990845,0.9826613068580627
