,LOC,DATE,ORG,PER
bam,0.9598725438117981,,0.9674354791641235,
bbj,0.9053928256034851,,0.9758020043373108,0.9758179187774658
ewe,,,0.9817608594894409,0.9796504378318787
fon,0.9377535581588745,,0.9847456216812134,0.9723645448684692
hau,0.9296241998672485,,0.9814440608024597,0.9886997938156128
ibo,0.9479327201843262,,0.9805015325546265,
kin,0.9468799233436584,,0.9830321669578552,0.9869412183761597
lug,,,0.983169674873352,0.9772133827209473
luo,,,0.9745639562606812,0.9865177869796753
mos,0.9251895546913147,,0.9780547618865967,0.9756247997283936
nya,0.9345173835754395,,0.9818986654281616,0.9922229051589966
pcm,0.9716649055480957,,0.9263344407081604,0.9918506741523743
sna,0.9421437978744507,,0.9658291935920715,0.9850104451179504
swa,0.9788680076599121,,0.9704630970954895,0.9857608675956726
tsn,0.938279390335083,,0.9783041477203369,
twi,0.9719486236572266,,0.9881977438926697,0.9912630319595337
wol,0.9302221536636353,,0.9715777635574341,0.9882798194885254
xho,0.9238160848617554,,,0.9587180614471436
yor,0.882514238357544,,0.9780250787734985,
zul,0.9222463369369507,,,0.9756617546081543
