,PER,LOC,DATE,ORG,Mean
lug,0.6575960140293013,0.9142453237200865,0.8500875324236362,0.8665406406991335,0.8221173777180394
kin,0.6242510123020517,0.858602519103275,0.8540440733225055,0.8811818305160596,0.804519858810973
ibo,0.6671685233855967,0.7859432342342302,0.8974180103854248,0.8538864050114301,0.8011040432541705
sna,0.6633546080216202,0.7330510415596356,0.9221953631053973,0.8811353450081416,0.7999340894236987
luo,0.6481422146771386,0.8690375819215191,0.7937035497763026,0.8761998567519718,0.796770800781733
twi,0.6425563440760158,0.8129826396524049,0.8245449719771195,0.9033782555276971,0.7958655528083094
zul,0.6648967474678831,0.7597046637839453,0.8473005254354531,0.8563648736176624,0.7820667025762359
nya,0.643813905522132,0.7793398392977118,0.8056076884815497,0.8899555957233292,0.7796792572561806
xho,0.6777378283000663,0.6451427936724298,0.9269435215572489,0.8360387369732474,0.7714657201257482
swa,0.6017725443773352,0.834487174169653,0.7635169407304867,0.8609242557734997,0.7651752287627438
tsn,0.607648304260507,0.7099631100185221,0.8433476621560948,0.8516698992282181,0.7531572439158356
hau,0.6449728766097622,0.6329746136577947,0.8218961391236359,0.8336688345199502,0.7333781159777858
wol,0.6416376345614251,0.6390473158010113,0.8033853619746252,0.8228617785175188,0.7267330227136451
bam,0.6356067313488142,0.7222602219796596,0.7649798553359082,0.7572741085287024,0.720030229298271
ewe,0.6290201530566394,0.7529373582202198,0.6110624957970603,0.8426133582928957,0.7089083413417038
mos,0.6221112032695371,0.6841481102442565,0.6753350663107963,0.8280542005494947,0.7024121450935211
fon,0.5975256580279561,0.6131347869115604,0.7117347251365035,0.8066579209022537,0.6822632727445685
pcm,0.5978304460262879,0.7593213500983741,0.5446512545733347,0.8111975231588001,0.6782501434641992
yor,0.5830700142577537,0.4822656044370763,0.7209700364335627,0.813090277719478,0.6498489832119676
bbj,0.6596131046513158,0.4306019308466206,0.630514640830417,0.6984732271490501,0.6048007258693509
