,PER,DATE,LOC,ORG
bam,0.9778931140899658,0.9691224694252014,0.9614042639732361,0.9237602353096008
bbj,0.9675050973892212,0.9523159265518188,0.9268603324890137,0.9577891230583191
ewe,0.975128173828125,0.9651691317558289,0.966131329536438,0.9749388694763184
fon,0.955353856086731,0.9381546378135681,0.9630137085914612,0.9590049982070923
hau,0.9850044846534729,0.9725298881530762,0.9763243794441223,0.9834776520729065
ibo,0.9874544739723206,0.983321487903595,0.9759378433227539,0.9746009707450867
kin,0.9913496971130371,0.9761533737182617,0.9894790649414062,0.9869729280471802
lug,0.9929636716842651,0.9657485485076904,0.9774584770202637,0.9918742775917053
luo,0.9792795777320862,0.9776743054389954,0.9843694567680359,0.9803099632263184
mos,0.9808641672134399,0.9577566981315613,0.9769588708877563,0.9806876182556152
nya,0.9909414649009705,0.9673982858657837,0.986954391002655,0.9885310530662537
pcm,0.9580037593841553,0.9203076362609863,0.9526232481002808,0.9594619274139404
sna,0.9886834621429443,0.9642446637153625,0.9872648119926453,0.989749550819397
swa,0.9592999219894409,0.9410889148712158,0.9570251107215881,0.9482587575912476
tsn,0.9848166108131409,0.9787696003913879,0.9743618965148926,0.979049026966095
twi,0.9784764051437378,0.9727622866630554,0.9784126877784729,0.9823423027992249
wol,0.981102705001831,0.9700878262519836,0.973890483379364,0.979797899723053
xho,0.9745560884475708,0.9851082563400269,0.977273166179657,0.9853231906890869
yor,0.9528722763061523,0.9585570096969604,0.943200945854187,0.9645238518714905
zul,0.9867157936096191,0.970896303653717,0.96723872423172,0.9886483550071716
