,ORG,LOC,PER,DATE,Mean
luo,0.9999512406598661,0.9999792251459244,0.9999543543069858,0.9999010712507559,0.999946472840883
ibo,0.9999630640715151,0.9999081133892319,0.9999531163754134,0.999930746421652,0.9999387600644531
kin,0.999980319531985,0.9998974812824826,0.9999860329407387,0.9998888023959699,0.999938159037794
twi,0.9999575687973322,0.9999494890073686,0.9999906606081719,0.9998194906539866,0.9999293022667148
tsn,0.9999311076538087,0.9999326014822687,0.9999641679047617,0.9998764181102527,0.9999260737877729
fon,0.9999597773927364,0.9998859942885358,0.9999718064942991,0.9998850081092924,0.999925646571216
lug,0.9998811184678855,0.9998785045117445,0.9999949645968965,0.9999217025072624,0.9999190725209472
nya,0.9999731934626177,0.9998620279194853,0.9999403087554597,0.9998624380636977,0.9999094920503151
swa,0.999961034018605,0.9999867841443913,0.9999656914292597,0.9996860764974148,0.9998998965224177
zul,0.9999843047630426,0.9996870015362436,0.9999090308240487,0.9999379770565737,0.9998795785449772
bam,0.9999012529818394,0.9997249290632425,0.9999481865699535,0.9998642993839705,0.9998596669997515
wol,0.9999729050271935,0.9995983535974561,0.9999328920553477,0.9999060723874023,0.9998525557668498
yor,0.999964131452474,0.9995856998124245,0.9999371203820867,0.9999151280973673,0.9998505199360881
hau,0.9998741894683054,0.9995304637311022,0.9999858382775872,0.9999221706325769,0.9998281655273931
sna,0.9999462856083429,0.999475087141279,0.9999208894999201,0.9999518660021918,0.9998235320629334
pcm,0.9999269028047356,0.9998460453980302,0.9999782906702936,0.9993534390251594,0.9997761694745547
mos,0.999973674521279,0.9998096088193221,0.9999312665267168,0.999214049517657,0.9997321498462437
xho,0.9999132174012809,0.9991781258913769,0.999897929718886,0.9999364540843191,0.9997314317739657
bbj,0.9996135252404509,0.9989887696045536,0.999980085135503,0.9988353754422434,0.9993544388556876
ewe,0.9998543554740718,0.9997258325928833,0.9999699017309442,0.9977030330308942,0.9993132807071983
