layer,model,rank_type,language,cosine
1,mbert,top5,hau,0.999714270234108
1,mbert,top5,lug,0.9997092038393021
1,mbert,top5,nya,0.9996584504842758
1,mbert,top5,kin,0.9995687752962112
1,mbert,top5,xho,0.9995450228452682
1,mbert,worst5,pcm,0.9987014085054398
1,mbert,worst5,yor,0.9987106174230576
1,mbert,worst5,fon,0.9987576901912689
1,mbert,worst5,bbj,0.998967632651329
1,mbert,worst5,ewe,0.9992287307977676
2,mbert,top5,hau,0.9999516904354095
2,mbert,top5,lug,0.9999508708715439
2,mbert,top5,nya,0.9999409914016724
2,mbert,top5,xho,0.9999261647462845
2,mbert,top5,sna,0.9999230653047562
2,mbert,worst5,fon,0.999789834022522
2,mbert,worst5,yor,0.9998008757829666
2,mbert,worst5,pcm,0.9998055994510651
2,mbert,worst5,bbj,0.9998448491096497
2,mbert,worst5,ewe,0.9998803436756134
3,mbert,top5,lug,0.9999785125255585
3,mbert,top5,hau,0.9999776929616928
3,mbert,top5,nya,0.9999757707118988
3,mbert,top5,xho,0.9999720305204391
3,mbert,top5,kin,0.9999715834856033
3,mbert,worst5,pcm,0.9999186396598816
3,mbert,worst5,fon,0.9999259859323502
3,mbert,worst5,yor,0.9999262541532516
3,mbert,worst5,bbj,0.9999285638332367
3,mbert,worst5,ewe,0.9999494552612305
4,mbert,top5,kin,0.9999289065599442
4,mbert,top5,sna,0.9999265074729919
4,mbert,top5,lug,0.999924048781395
4,mbert,top5,nya,0.9999222606420517
4,mbert,top5,xho,0.9999180287122726
4,mbert,worst5,pcm,0.9996204227209091
4,mbert,worst5,yor,0.9997107535600662
4,mbert,worst5,bbj,0.9997386932373047
4,mbert,worst5,ewe,0.9997668862342834
4,mbert,worst5,fon,0.999774158000946
5,mbert,top5,nya,0.993333488702774
5,mbert,top5,lug,0.9929317086935043
5,mbert,top5,kin,0.9927659779787064
5,mbert,top5,luo,0.9917704164981842
5,mbert,top5,xho,0.9916416108608246
5,mbert,worst5,bbj,0.9724880307912827
5,mbert,worst5,yor,0.9750693142414093
5,mbert,worst5,fon,0.9766677767038345
5,mbert,worst5,pcm,0.9811457395553589
5,mbert,worst5,swa,0.9831783473491669
6,mbert,top5,kin,0.9888839423656464
6,mbert,top5,lug,0.9886156171560287
6,mbert,top5,nya,0.9868741929531097
6,mbert,top5,hau,0.9857682585716248
6,mbert,top5,luo,0.9851544201374054
6,mbert,worst5,bbj,0.959507629275322
6,mbert,worst5,yor,0.9606005996465683
6,mbert,worst5,fon,0.9607491195201874
6,mbert,worst5,pcm,0.9680215567350388
6,mbert,worst5,swa,0.9695577919483185
7,mbert,top5,kin,0.9859499484300613
7,mbert,top5,lug,0.9835290014743805
7,mbert,top5,hau,0.98311647772789
7,mbert,top5,luo,0.9813393652439117
7,mbert,top5,sna,0.9811603873968124
7,mbert,worst5,fon,0.9581679850816727
7,mbert,worst5,bbj,0.9590257257223129
7,mbert,worst5,yor,0.959289014339447
7,mbert,worst5,pcm,0.9601554274559021
7,mbert,worst5,swa,0.9603333473205566
8,mbert,top5,kin,0.9861953655878702
8,mbert,top5,sna,0.9835429588953654
8,mbert,top5,lug,0.983387311299642
8,mbert,top5,hau,0.9815105597178141
8,mbert,top5,nya,0.9808459679285685
8,mbert,worst5,bbj,0.9497423569361368
8,mbert,worst5,swa,0.9498618245124817
8,mbert,worst5,yor,0.9500867128372192
8,mbert,worst5,pcm,0.954970121383667
8,mbert,worst5,fon,0.9571438630421957
9,mbert,top5,kin,0.9888820648193359
9,mbert,top5,sna,0.9874862631162008
9,mbert,top5,lug,0.9871137738227844
9,mbert,top5,hau,0.9852620561917623
9,mbert,top5,nya,0.9849934975306193
9,mbert,worst5,pcm,0.9562636613845825
9,mbert,worst5,swa,0.9586048722267151
9,mbert,worst5,yor,0.9601573546727499
9,mbert,worst5,bbj,0.9611118038495382
9,mbert,worst5,bam,0.9638141989707947
10,mbert,top5,kin,0.9892926216125488
10,mbert,top5,sna,0.9883713126182556
10,mbert,top5,lug,0.9874579509099325
10,mbert,top5,nya,0.9867158134778341
10,mbert,top5,hau,0.9855533043543497
10,mbert,worst5,yor,0.9578592975934347
10,mbert,worst5,pcm,0.9607752362887064
10,mbert,worst5,bbj,0.9637478391329447
10,mbert,worst5,swa,0.9642058412233988
10,mbert,worst5,bam,0.968148410320282
11,mbert,top5,kin,0.9879704713821411
11,mbert,top5,sna,0.9869489669799805
11,mbert,top5,nya,0.9862965146700541
11,mbert,top5,lug,0.9861122369766235
11,mbert,top5,hau,0.9846784671147665
11,mbert,worst5,yor,0.9553122123082479
11,mbert,worst5,pcm,0.9598798354466757
11,mbert,worst5,bbj,0.9628698825836182
11,mbert,worst5,swa,0.9680954217910767
11,mbert,worst5,fon,0.9703532656033834
12,mbert,top5,kin,0.9779942035675049
12,mbert,top5,sna,0.9773906668027242
12,mbert,top5,lug,0.9767988125483195
12,mbert,top5,nya,0.9760897954305013
12,mbert,top5,hau,0.9745939175287882
12,mbert,worst5,bbj,0.9060321847597758
12,mbert,worst5,pcm,0.9286155502001444
12,mbert,worst5,fon,0.9330730040868124
12,mbert,worst5,yor,0.9413998126983643
12,mbert,worst5,bam,0.9479864041010538
