,ORG,PER,LOC,DATE,Mean
twi,0.9988685250282288,0.9933394193649292,0.9984152913093567,,0.9984874667473209
sna,0.9986394643783569,0.9928520917892456,0.9985083341598511,,0.998407244682312
kin,0.9987154006958008,0.9908297061920166,0.9985495805740356,,0.9984052250686201
zul,0.9986460208892822,0.9910942912101746,0.9984471201896667,,0.9983295138599804
ewe,0.9984230995178223,0.9927569031715393,0.9983795285224915,,0.9982369137041777
nya,0.9985767006874084,0.9928151965141296,0.9980694651603699,,0.9981626590478767
mos,0.9986433386802673,0.9925169348716736,0.9978389739990234,,0.99807443144252
tsn,0.9982429146766663,0.9920441508293152,0.9982321858406067,,0.998057159983996
xho,0.9984188079833984,0.992820680141449,0.9979023337364197,,0.998005040062284
ibo,0.9986487030982971,0.9907017946243286,0.9976410269737244,,0.9979280765774181
fon,0.9983906149864197,0.9927140474319458,0.9976285696029663,,0.9978553531239334
wol,0.9985174536705017,0.9917097687721252,0.9974686503410339,,0.9978100437562443
luo,0.9970863461494446,0.9916293025016785,0.9984340071678162,,0.9975816075084278
swa,0.9975125193595886,0.9932807087898254,0.9976564049720764,,0.9974591101257546
bam,0.997305691242218,0.9909818172454834,0.9979894757270813,,0.9974534349534118
hau,0.997933566570282,0.9924142956733704,0.9971824288368225,,0.9974081811395664
yor,0.998093843460083,,0.9960653185844421,,0.9970795810222626
bbj,0.9979657530784607,0.9924634099006653,0.9964611530303955,,0.9970751022829593
lug,0.9972315430641174,0.9911892414093018,0.9972131848335266,,0.9970466419331079
pcm,0.9959344863891602,0.9927784204483032,0.9980920553207397,,0.9968899256974748
