,ORG,PER,LOC,DATE,Mean
twi,0.9880428314208984,0.9309156537055969,0.9784383773803711,,0.9817165767104881
zul,0.9832040667533875,0.9219016432762146,0.9816077947616577,,0.9806436699570962
ewe,0.9829238057136536,0.9247792959213257,0.9811980724334717,,0.9803925417001965
mos,0.985689103603363,0.9234510660171509,0.9777321815490723,,0.9800137617055652
sna,0.9828254580497742,0.9231184720993042,0.9802598357200623,,0.9798409718911625
kin,0.9843335151672363,0.9139143228530884,0.9791001081466675,,0.9797419818859656
nya,0.9813438653945923,0.9285148978233337,0.9786538481712341,,0.9784993239976827
ibo,0.9842056035995483,0.9131681323051453,0.9747934937477112,,0.9775675656726059
fon,0.9813913702964783,0.9259441494941711,0.9738823175430298,,0.9761312314607564
xho,0.9794027805328369,0.9274987578392029,0.9757728576660156,,0.9761289144025266
wol,0.9839233160018921,0.9103498458862305,0.9722723960876465,,0.976124613030443
tsn,0.9769903421401978,0.9274042844772339,0.9777390956878662,,0.9759095606294651
hau,0.9764146208763123,0.9209409952163696,0.9713405966758728,,0.9723357656627025
luo,0.9643512964248657,0.9126337766647339,0.9820417761802673,,0.97143257242962
bam,0.9678561091423035,0.9072603583335876,0.9776234030723572,,0.9708325891818815
lug,0.9723711609840393,0.9097427129745483,0.971464991569519,,0.9701071433650638
swa,0.9694659113883972,0.9305261373519897,0.972542405128479,,0.969825186775726
bbj,0.979171633720398,0.9239646792411804,0.9631097912788391,,0.969766653278499
yor,0.9814929962158203,0.9268214702606201,0.9590653777122498,,0.9690134282251006
pcm,0.9584566950798035,0.9313095211982727,0.9755566716194153,,0.9659669601801529
