,LOC,ORG,PER,DATE,Mean
nya,0.9879878163337708,0.97880619764328,0.9691169857978821,,0.9829810840412251
lug,0.9729568362236023,0.988423764705658,0.9589805603027344,,0.9800579779356429
kin,0.9860955476760864,0.9749875664710999,0.9617753028869629,,0.9799949671458272
sna,0.9843471050262451,0.9759078621864319,0.9545090198516846,,0.9793813147591156
xho,0.9785289764404297,0.9804968237876892,0.9472732543945312,,0.9785738813066945
zul,0.9766958951950073,0.9802680015563965,0.9638391137123108,,0.9780554580457003
tsn,0.9828428030014038,0.9722698330879211,0.9620080590248108,,0.9771034561314629
hau,0.9788771867752075,0.9751165509223938,0.9474024176597595,,0.9761348945423237
wol,0.9750966429710388,0.9693441987037659,0.9580088257789612,,0.9718064908842439
luo,0.9804892539978027,0.9615408778190613,0.9611510038375854,,0.9707277631296695
twi,0.969620406627655,0.9718742370605469,0.9303406476974487,,0.9695704284223537
ibo,0.977118968963623,0.9583345651626587,0.9483574032783508,,0.9671626108363994
mos,0.9698914885520935,0.9651645421981812,0.9399178624153137,,0.9667238361627153
swa,0.9640107154846191,0.9507669806480408,0.9597318768501282,,0.9574570916231396
ewe,0.9575747847557068,0.953315019607544,0.9367809891700745,,0.9549012930647841
bam,0.9622841477394104,0.9427908658981323,0.9395289421081543,,0.9521586165844815
yor,0.9491776823997498,0.9418785572052002,,,0.945528119802475
fon,0.9521307349205017,0.9341578483581543,0.922742486000061,,0.9425500642906115
pcm,0.9316959381103516,0.9228148460388184,0.9170251488685608,,0.9269574238258658
bbj,0.8907511234283447,0.9257446527481079,0.9206320643424988,,0.9086085922509721
