,ORG,LOC,PER,DATE,Mean
lug,0.9332791514119395,0.9408611657519138,0.9877673974070774,0.9189537682899521,0.9452153707152208
kin,0.9565671734225489,0.9263781421825227,0.9513634681341521,0.9238310061806735,0.9395349474799743
twi,0.9611920510597466,0.8995005384792969,0.96557287501495,0.8978330158421832,0.9310246200990442
ibo,0.9363011322232034,0.8863621977410813,0.9541781463627544,0.9447168443765681,0.9303895801759019
luo,0.9494880924717466,0.9065413827101152,0.9673766393704436,0.8882252020401629,0.9279078291481171
sna,0.9476192974948004,0.8532255840412762,0.9533680585575163,0.951269487026584,0.9263706067800442
nya,0.9569905061963283,0.8788761127200031,0.9507112845742544,0.8928192896448498,0.9198492982838589
swa,0.9241472791105685,0.9135917502173271,0.9611443347188796,0.8767029912939459,0.9188965888351803
tsn,0.9414274855770229,0.8369690010418446,0.9550448581132651,0.9121363705003115,0.9113944288081111
zul,0.9473109529803806,0.8660564105649721,0.9175970751222391,0.9080537040921925,0.9097545356899461
xho,0.9358715229323413,0.8017433523709872,0.9332821953598961,0.9522293096918937,0.9057815950887795
wol,0.9421024745505588,0.8014647184345111,0.9414598363941061,0.8992392571094061,0.8960665716221454
hau,0.9383292856109796,0.792672062109323,0.9432625069456209,0.9094126916036476,0.8959191365673929
bam,0.8857915630404187,0.848767621581894,0.931436498358546,0.8639637013382839,0.8824898460797856
mos,0.9398971784652697,0.8211986264119807,0.9465133334211069,0.8176387918566046,0.8813119825387405
ewe,0.9446754811924809,0.854712303894455,0.9495569204918297,0.7690119423720522,0.8794891619877044
fon,0.9297345490580239,0.7779073853453837,0.9496069508151912,0.8162258778077757,0.8683686907565936
pcm,0.9067139613871467,0.8736277187155694,0.965140544286635,0.7254636140065748,0.8677364595989815
yor,0.9149914389986993,0.6762466288478978,0.8674131379349431,0.8372512184209969,0.8239756060506342
bbj,0.8510635188243312,0.642703414798078,0.9497427075077012,0.784379572777012,0.8069723034767806
