Language,Cosine_Similarity
lug,0.9615176
kin,0.94130474
twi,0.93994766
swa,0.93557155
ewe,0.92704046
luo,0.9247779
bam,0.9173275
ibo,0.9118732
pcm,0.9111676
nya,0.9102105
tsn,0.90560365
mos,0.87065744
hau,0.86886156
zul,0.86357737
sna,0.8568665
wol,0.8493967
xho,0.8470887
fon,0.8324494
bbj,0.81240845
yor,0.75018847
