Language,Cosine_Similarity
lug,0.9660393
xho,0.96138835
kin,0.9612189
zul,0.9601997
nya,0.9288561
sna,0.92403376
luo,0.9078335
tsn,0.90218186
hau,0.8836968
wol,0.87304556
ibo,0.8566361
ewe,0.84663224
twi,0.843987
bam,0.8415357
mos,0.8191117
swa,0.77596086
pcm,0.7477828
fon,0.7186038
yor,0.7140553
bbj,0.6857027
