,PER,LOC,ORG,DATE,SWD_mean
bam,,0.011644194340988179,0.013564251688421791,,0.012604223014704985
bbj,,0.016572894007367722,0.009667014138358354,,0.013119954072863038
ewe,0.008137439061101759,,0.010621417618040141,,0.00937942833957095
fon,0.008765418500843225,0.013464301204294316,0.009051028494468483,,0.010426916066535341
hau,0.007141700183638022,,0.007805158173141535,,0.007473429178389779
ibo,,0.012452140073037299,0.009559958176396322,,0.01100604912471681
kin,,0.016991166510706535,0.009888825987218297,,0.013439996248962416
lug,0.00904193518044849,,0.010843475345609477,,0.009942705263028984
luo,0.007225388115330134,,0.010998247131283279,,0.009111817623306706
mos,0.01021121942812897,,0.009102510803131736,,0.009656865115630353
nya,,0.013977690079627791,0.009273283962102141,,0.011625487020864966
pcm,0.008150457290867053,0.011619993254043948,,,0.0098852252724555
sna,0.007836004643195338,0.014946945280826185,,,0.011391474962010761
swa,0.007847311665500456,0.012641472502764373,,,0.010244392084132414
tsn,,0.015820723273463955,0.008757472478464479,,0.012289097875964217
twi,0.0064334653743571835,0.012499028140155133,0.008308076099638129,,0.009080189871383482
wol,,0.013281246312544681,0.011310240253806114,,0.012295743283175398
xho,0.010836792885129398,0.016007269262445334,,,0.013422031073787366
yor,,0.018542158823038335,0.009732327841447841,,0.014137243332243088
zul,,0.013545097072892531,,,0.013545097072892531
