,PER,LOC,ORG,DATE,SWD_mean
bam,0.006838015858193103,0.008801103468613292,0.011264341326750582,0.00937994712830914,0.00907085194546653
bbj,0.006335905284686305,0.011164807694513001,0.005878189169379766,0.011750819342523755,0.008782430372775707
ewe,0.0069809707770218665,0.007808799223312235,0.006021896921993175,0.013097109228965564,0.00847719403782321
fon,0.007500581477870583,0.009345618974293757,0.006940911443052755,0.01139080734901654,0.008794479811058409
hau,0.007491110411592672,0.010756176333416079,0.007891354402545403,0.01186088982194633,0.009499882742375121
ibo,0.0057554352456463675,0.01249505950636376,0.005856966138708231,0.009964106594907207,0.008517891871406391
kin,0.007348941434429435,0.008387553265492897,0.006424365241400665,0.0089386213949183,0.007774870334060324
lug,0.0077559455239679664,0.006957648674870143,0.008610512006271165,0.014523229421229189,0.009461833906584616
luo,0.007704590464982175,0.007870809196901973,0.006201679146215611,0.008717346078356059,0.007623606221613954
mos,0.006970768892642809,0.00959206119296141,0.006127157477294531,0.0117918020050638,0.008620447391990638
nya,0.005912421512675792,0.010520494553020399,0.007244388476010499,0.011852038967163026,0.008882335877217429
pcm,0.006982152272939857,0.009234109402314061,0.009293286825595715,0.014433127945721935,0.009985669111642892
sna,0.008439639379503205,0.009268643333598447,0.007266221848112764,0.011996461643775547,0.00924274155124749
swa,0.007923184386072535,0.006914347399742837,0.009675871849140094,0.013923186533702392,0.009609147542164465
tsn,0.007732756485893333,0.00802037815174117,0.006907911304551817,0.008954757556921322,0.00790395087477691
twi,0.00644874627550962,0.008188726078515174,0.005681662240931473,0.0088331412421212,0.007288068959269367
wol,0.006036186818164424,0.011690363559864636,0.006748696755948913,0.00976646748949861,0.008560428655869146
xho,0.009202261238897336,0.009281052735786943,0.007485738527975627,0.008851491127643385,0.008705135907575823
yor,0.007627382300597674,0.011544675528512016,0.00827372236562951,0.012437418175977655,0.009970799592679214
zul,0.006901116834342247,0.009129441304139618,0.005972331404336728,0.010673552360458416,0.008169110475819252
