,LOC,PER,ORG,DATE
bam,0.9991625547409058,0.9986886978149414,0.9994825720787048,0.999289870262146
bbj,0.9989866018295288,0.9984332919120789,0.9991587400436401,0.998676598072052
ewe,0.9994652271270752,0.9985914826393127,0.9994859099388123,0.9993442296981812
fon,0.9994521141052246,0.9987941980361938,0.9994539022445679,0.998242974281311
hau,0.9997254014015198,0.9979409575462341,0.9996510744094849,0.9994040131568909
ibo,0.9995917677879333,0.9984288215637207,0.9996076226234436,0.9994460344314575
kin,0.9997433423995972,0.9982239603996277,0.999833881855011,0.9990023374557495
lug,0.9997772574424744,0.9983102679252625,0.9997892379760742,0.9993351101875305
luo,0.9996986985206604,0.9990977048873901,0.999567985534668,0.9995296001434326
mos,0.9994902610778809,0.998717725276947,0.9996680617332458,0.9992026090621948
nya,0.9997466802597046,0.9987980127334595,0.9997884035110474,0.9990976452827454
pcm,0.9991381168365479,0.9988747239112854,0.9988566637039185,0.9988671541213989
sna,0.9995756149291992,0.9983977675437927,0.9997841119766235,0.9984524846076965
swa,0.9995493292808533,0.9987851977348328,0.9995782971382141,0.9992131590843201
tsn,0.9996262192726135,0.9987223744392395,0.9996607899665833,0.9995214343070984
twi,0.9994439482688904,0.9985705018043518,0.999536395072937,0.9993559718132019
wol,0.9994379281997681,0.9989364147186279,0.9996583461761475,0.9994611740112305
xho,0.9997702240943909,0.9989137053489685,0.9997519850730896,0.999756395816803
yor,0.9986667633056641,0.998117983341217,0.9988117218017578,0.9980102777481079
zul,0.9996740221977234,0.9988402724266052,0.9998149871826172,0.999427318572998
