,LOC,PER,ORG,DATE
bam,0.9795750379562378,0.9562027454376221,0.9716626405715942,
bbj,0.9612079858779907,0.9470972418785095,0.9662910103797913,
ewe,0.966772198677063,0.9504489302635193,0.9793137311935425,
fon,0.9746986031532288,0.946804940700531,0.9720703363418579,
hau,0.9841018915176392,0.953891932964325,0.9861528873443604,
ibo,0.9867034554481506,0.9619379639625549,0.9771943688392639,
kin,0.9877845048904419,0.9592914581298828,0.985838770866394,
lug,0.9798473119735718,0.9608292579650879,0.9925663471221924,
luo,0.9831230044364929,0.9654279947280884,0.9776092171669006,
mos,0.9787640571594238,0.9526985287666321,0.9805814027786255,
nya,0.9894936084747314,0.9698835611343384,0.9867807030677795,
pcm,0.9480125308036804,0.9442686438560486,0.9545305371284485,
sna,0.9839873313903809,0.9547995328903198,0.9862032532691956,
swa,0.9609062075614929,0.9593254923820496,0.9639514684677124,
tsn,0.9853634834289551,0.9669201970100403,0.9821587800979614,
twi,0.9792518019676208,0.951894223690033,0.9866139888763428,
wol,0.9819667935371399,0.9607417583465576,0.9827444553375244,
xho,0.9846786856651306,0.9545760750770569,0.9881963729858398,
yor,0.9594239592552185,0.9453499913215637,0.957707941532135,
zul,0.9805050492286682,0.9625272154808044,0.9898764491081238,
