,PER,ORG,DATE,LOC,Mean
nya,0.9276187162873263,0.9808285045952377,0.9626278489369205,0.9876960063209039,0.9646927690350972
wol,0.9398710500068387,0.9774659612319112,0.9569394409011723,0.9792145626368901,0.963372753694203
luo,0.9371032239231618,0.9615027224151096,0.9708816066526953,0.9836544560909384,0.9632855022704763
lug,0.9240973948675707,0.9708331610625824,0.9719160360366405,0.9806275227878818,0.9618685286886688
tsn,0.9240235558032965,0.9673985275523711,0.9694408254032798,0.9778111446927579,0.9596685133629262
zul,0.9197858323704146,0.9736155015021755,0.9604327242764287,0.9848226972085846,0.9596641888394007
xho,0.9083485800216476,0.9718876779599219,0.9743881160188826,0.9837453144124757,0.9595924221032319
ibo,0.9261446758932633,0.950258367159876,0.9786958831056586,0.9807035194551778,0.9589506114034939
kin,0.9153993571768746,0.9623782214653445,0.970858018842661,0.9841618765977986,0.9581993685206697
hau,0.8951244631843701,0.9828466980304198,0.96708643766131,0.9806851332114718,0.956435683021893
twi,0.9127909148135778,0.9782174396206686,0.9582144423908592,0.9698985599956664,0.954780339205193
sna,0.9140652901011607,0.9733024381382327,0.951429998647478,0.9792551247814776,0.9545132129170872
bam,0.9198853237536402,0.967516816125136,0.9570644274312975,0.9658472748224055,0.9525784605331198
mos,0.9235994450937803,0.9594198891698781,0.9445909158274776,0.9737554709188383,0.9503414302524936
yor,0.9419809530336828,0.9439538557769305,0.9432927056838692,0.9597877171939138,0.9472538079220991
fon,0.9192898535620062,0.9656547858105278,0.9362345337490547,0.9647531907771281,0.9464830909746793
ewe,0.9208668558954614,0.9432394624171373,0.9581855257989883,0.948141883758769,0.9426084319675889
bbj,0.9112504556382601,0.9608121557339507,0.9493175757650371,0.9395602196139747,0.9402351016878057
pcm,0.917437150085755,0.9299377973065059,0.9010869701264296,0.9417759908380012,0.922559477089173
swa,0.9000611923458823,0.912806919988764,0.9094343714323794,0.9265409202952255,0.9122108510155628
