,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.970137357711792,0.2443879246711731,0.9701115489006042,0.9692800045013428,0.24787086248397827,0.9692537784576416,0.9386941194534302,0.35015973448753357,0.9386419057846069,,,,
bbj,0.9712483286857605,0.239798903465271,0.9712228775024414,0.9311121702194214,0.3711812496185303,0.931053876876831,0.966562807559967,0.2586006820201874,0.9665340185165405,,,,
ewe,0.9789047241210938,0.20540374517440796,0.978886604309082,0.9746150374412537,0.22532176971435547,0.9745919704437256,0.9803065657615662,0.1984613984823227,0.9802891612052917,,,,
fon,0.9743943810462952,0.22629928588867188,0.9743717312812805,0.9534698128700256,0.305058091878891,0.9534283876419067,0.972012460231781,0.23659059405326843,0.9719874858856201,,,,
hau,0.9691064953804016,0.24857006967067719,0.9690804481506348,0.9577578902244568,0.2906612455844879,0.9577202200889587,0.9694240689277649,0.24728935956954956,0.9693968892097473,,,,
ibo,0.9727454781532288,0.2334723323583603,0.9727219939231873,0.963653564453125,0.26961594820022583,0.9636303186416626,0.9820196628570557,0.18963280320167542,0.9820052981376648,,,,
kin,0.974912166595459,0.22399912774562836,0.974890947341919,0.9779132604598999,0.21017494797706604,0.9779026508331299,0.9834288358688354,0.18205046653747559,0.9834150671958923,,,,
lug,0.9917883276939392,0.1281544715166092,0.9917815923690796,0.9879398941993713,0.15530730783939362,0.9879290461540222,0.978560209274292,0.2070743441581726,0.9785410165786743,,,,
luo,0.9757733345031738,0.22012180089950562,0.9757529497146606,0.9793441891670227,0.20325243473052979,0.979325532913208,0.9831679463386536,0.18347863852977753,0.9831528663635254,,,,
mos,0.9750450849533081,0.22340534627437592,0.9750235080718994,0.9577511548995972,0.29068523645401,0.9577134251594543,0.9740365147590637,0.22787529230117798,0.9740137457847595,,,,
nya,0.9801467657089233,0.199265256524086,0.9801300168037415,0.9637743830680847,0.2691677510738373,0.9637445211410522,0.9822046160697937,0.1886555552482605,0.9821893572807312,,,,
pcm,0.9788722395896912,0.2055620402097702,0.9788539409637451,0.9770176410675049,0.214393749833107,0.9769974946975708,0.9704961180686951,0.242915078997612,0.9704698324203491,,,,
sna,0.9761744141578674,0.21829180419445038,0.9761564135551453,0.9625901579856873,0.2735319435596466,0.9625673890113831,0.9771902561187744,0.2135876566171646,0.9771706461906433,,,,
swa,0.978365957736969,0.20801018178462982,0.9783475399017334,0.9797917008399963,0.20103885233402252,0.9797755479812622,0.9735695719718933,0.22991478443145752,0.9735466241836548,,,,
tsn,0.9804209470748901,0.19788441061973572,0.9804050922393799,0.9769861698150635,0.21454089879989624,0.9769695401191711,0.9790098071098328,0.20489126443862915,0.9789922833442688,,,,
twi,0.9765462279319763,0.2165815830230713,0.9765257835388184,0.9746785163879395,0.22503991425037384,0.9746555089950562,0.9855397343635559,0.17006109654903412,0.9855268001556396,,,,
wol,0.9718639850616455,0.2372175008058548,0.9718394875526428,0.9630380272865295,0.2718898057937622,0.9630060195922852,0.9759109020233154,0.21949619054794312,0.9758903980255127,,,,
xho,0.9525215029716492,0.30815112590789795,0.95248943567276,0.9562758207321167,0.29571637511253357,0.9562503695487976,0.9696479439735413,0.24638254940509796,0.9696275591850281,,,,
yor,0.9599287509918213,0.2830946743488312,0.9598960280418396,0.9537026882171631,0.30429404973983765,0.9536656737327576,0.9746437668800354,0.2251942753791809,0.9746224284172058,,,,
zul,0.9649865627288818,0.2646259367465973,0.9649676084518433,0.9639648795127869,0.2684589922428131,0.9639405012130737,0.9742754101753235,0.2268238663673401,0.9742572903633118,,,,
