,LOC,ORG,DATE,PER,Mean
kin,0.9312875398315067,0.9293351458626495,0.9385287890092844,0.7916050928182354,0.897689141880419
twi,0.8965779275696425,0.9480600644195672,0.9101413732307181,0.8262786303904156,0.8952644989025859
luo,0.9193000052862109,0.9328176090380375,0.9135037590176157,0.8096375164842162,0.89381472245652
lug,0.926090074978918,0.9097677476178394,0.916456593839523,0.8190341856980683,0.8928371505335871
sna,0.8591850046137592,0.9333556684944433,0.9563862087216476,0.815093043709469,0.8910049813848298
nya,0.8884366471976273,0.942111753269558,0.9164535126489385,0.8156179992066701,0.8906549780806985
ibo,0.8689505174578912,0.8984748728392903,0.9586949986138708,0.8134041368024467,0.8848811314283747
swa,0.8962203712038137,0.9150873616922767,0.8852509144227398,0.8015277591197275,0.8745216016096394
zul,0.8581908194397145,0.9089813916971796,0.9169958864982964,0.8037410077851392,0.8719772763550825
xho,0.8083196838421168,0.9053973154633778,0.9603234478382289,0.8089438367906426,0.8707460709835916
tsn,0.8097726565824476,0.9134640274215895,0.9312968580576902,0.8011817189385082,0.8639288152500588
hau,0.8126463286251153,0.9080219400540878,0.9260674358497333,0.8038047630678758,0.8626351168992031
wol,0.8151082931803535,0.9123926127603111,0.9050212342361088,0.817662982372134,0.8625462806372268
mos,0.8370255609815906,0.9174986128560629,0.8668905729901932,0.8167064910749644,0.8595303094757027
bam,0.8437182140182715,0.8604827552790313,0.8811856065892182,0.8001167531766028,0.846375832265781
ewe,0.8604122149239982,0.9168425807777252,0.8051212538767727,0.7947495002596454,0.8442813874595354
pcm,0.8760712847066066,0.8927936641894483,0.758070458375092,0.8158025695339047,0.8356844942012629
fon,0.7804119807948321,0.878989574867465,0.8315470112669536,0.7904091264383992,0.8203394233419125
yor,0.7047261388987852,0.9045569936021755,0.8543597359095558,0.7466791834300668,0.8025805129601458
bbj,0.6695062936827233,0.8078263934238681,0.8123150859421613,0.8194025752597022,0.7772625870771137
