layer,model,rank_type,language,pearson
2,mbert,top5,twi,0.8339273796109069
2,mbert,top5,luo,0.8336204487310415
2,mbert,top5,kin,0.8312577701322331
2,mbert,top5,sna,0.828512297254766
2,mbert,top5,lug,0.8277422734162003
2,mbert,worst5,bbj,0.6477549302883927
2,mbert,worst5,yor,0.6827114969424927
2,mbert,worst5,fon,0.7214357272908114
2,mbert,worst5,pcm,0.7435335744769462
2,mbert,worst5,bam,0.7524776938382349
3,mbert,top5,kin,0.897689141880419
3,mbert,top5,twi,0.8952644989025859
3,mbert,top5,luo,0.89381472245652
3,mbert,top5,lug,0.8928371505335871
3,mbert,top5,sna,0.8910049813848298
3,mbert,worst5,bbj,0.7772625870771137
3,mbert,worst5,yor,0.8025805129601458
3,mbert,worst5,fon,0.8203394233419125
3,mbert,worst5,pcm,0.8356844942012629
3,mbert,worst5,ewe,0.8442813874595354
10,mbert,top5,kin,0.9630394598442694
10,mbert,top5,nya,0.9614796769232785
10,mbert,top5,lug,0.9595550513061925
10,mbert,top5,twi,0.9580319164793587
10,mbert,top5,sna,0.9579581528490757
10,mbert,worst5,bbj,0.9144899988912902
10,mbert,worst5,fon,0.9235967287870878
10,mbert,worst5,yor,0.9279693398606654
10,mbert,worst5,ewe,0.9320658468124323
10,mbert,worst5,pcm,0.9350471432668035
12,mbert,top5,kin,0.8401496550217237
12,mbert,top5,lug,0.8389941722462976
12,mbert,top5,nya,0.8384658957317047
12,mbert,top5,sna,0.8170082182586721
12,mbert,top5,twi,0.8131298386592549
12,mbert,worst5,bbj,0.6474052602265687
12,mbert,worst5,yor,0.6624591777506902
12,mbert,worst5,fon,0.6850299997036888
12,mbert,worst5,pcm,0.7155274982303576
12,mbert,worst5,ewe,0.7199900715327036
