layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.9998007976682426,use1_use1_con4_max500_bat64
1,mbert,top5,nya,0.9997679479809136,use1_use1_con4_max500_bat64
1,mbert,top5,hau,0.9997259235907077,use1_use1_con4_max500_bat64
1,mbert,top5,kin,0.9996216147862536,use1_use1_con4_max500_bat64
1,mbert,top5,sna,0.999549072018524,use1_use1_con4_max500_bat64
1,mbert,worst5,yor,0.9987545966528957,use1_use1_con4_max500_bat64
1,mbert,worst5,pcm,0.9987599562459192,use1_use1_con4_max500_bat64
1,mbert,worst5,fon,0.9989438834235014,use1_use1_con4_max500_bat64
1,mbert,worst5,bbj,0.9989828283289374,use1_use1_con4_max500_bat64
1,mbert,worst5,ewe,0.9992558350776205,use1_use1_con4_max500_bat64
2,mbert,top5,lug,0.9999626152926235,use1_use1_con4_max500_bat64
2,mbert,top5,nya,0.9999569149812644,use1_use1_con4_max500_bat64
2,mbert,top5,hau,0.9999552078231825,use1_use1_con4_max500_bat64
2,mbert,top5,kin,0.9999389024605279,use1_use1_con4_max500_bat64
2,mbert,top5,sna,0.9999223429344706,use1_use1_con4_max500_bat64
2,mbert,worst5,yor,0.9997795395089395,use1_use1_con4_max500_bat64
2,mbert,worst5,fon,0.9998035213275667,use1_use1_con4_max500_bat64
2,mbert,worst5,pcm,0.9998120596960732,use1_use1_con4_max500_bat64
2,mbert,worst5,bbj,0.9998356988108807,use1_use1_con4_max500_bat64
2,mbert,worst5,ewe,0.9998765867547574,use1_use1_con4_max500_bat64
3,mbert,top5,lug,0.9999788292592128,use1_use1_con4_max500_bat64
3,mbert,top5,nya,0.9999772131683147,use1_use1_con4_max500_bat64
3,mbert,top5,hau,0.9999745980350779,use1_use1_con4_max500_bat64
3,mbert,top5,kin,0.9999740229224614,use1_use1_con4_max500_bat64
3,mbert,top5,luo,0.9999655889976077,use1_use1_con4_max500_bat64
3,mbert,worst5,yor,0.9999064923799378,use1_use1_con4_max500_bat64
3,mbert,worst5,pcm,0.9999104935479342,use1_use1_con4_max500_bat64
3,mbert,worst5,bbj,0.9999140202268793,use1_use1_con4_max500_bat64
3,mbert,worst5,fon,0.9999171888332805,use1_use1_con4_max500_bat64
3,mbert,worst5,swa,0.999933014051252,use1_use1_con4_max500_bat64
4,mbert,top5,kin,0.9999197962981103,use1_use1_con4_max500_bat64
4,mbert,top5,lug,0.9999195617563086,use1_use1_con4_max500_bat64
4,mbert,top5,nya,0.9999185814721271,use1_use1_con4_max500_bat64
4,mbert,top5,sna,0.9999086624513285,use1_use1_con4_max500_bat64
4,mbert,top5,zul,0.9999037802893014,use1_use1_con4_max500_bat64
4,mbert,worst5,pcm,0.9996009063031769,use1_use1_con4_max500_bat64
4,mbert,worst5,yor,0.9996352103934367,use1_use1_con4_max500_bat64
4,mbert,worst5,bbj,0.9996661956816463,use1_use1_con4_max500_bat64
4,mbert,worst5,fon,0.9996820611058512,use1_use1_con4_max500_bat64
4,mbert,worst5,swa,0.9997316519155154,use1_use1_con4_max500_bat64
5,mbert,top5,nya,0.9928430388862861,use1_use1_con4_max500_bat64
5,mbert,top5,lug,0.9925919305997803,use1_use1_con4_max500_bat64
5,mbert,top5,kin,0.9921049960479664,use1_use1_con4_max500_bat64
5,mbert,top5,luo,0.9910960752192854,use1_use1_con4_max500_bat64
5,mbert,top5,sna,0.9898133595460477,use1_use1_con4_max500_bat64
5,mbert,worst5,bbj,0.9695344965912843,use1_use1_con4_max500_bat64
5,mbert,worst5,swa,0.970523137106786,use1_use1_con4_max500_bat64
5,mbert,worst5,fon,0.9726979033829098,use1_use1_con4_max500_bat64
5,mbert,worst5,yor,0.973046080297636,use1_use1_con4_max500_bat64
5,mbert,worst5,pcm,0.9757188428066139,use1_use1_con4_max500_bat64
6,mbert,top5,nya,0.9887350665405449,use1_use1_con4_max500_bat64
6,mbert,top5,lug,0.9865512095873766,use1_use1_con4_max500_bat64
6,mbert,top5,hau,0.9863664539331315,use1_use1_con4_max500_bat64
6,mbert,top5,kin,0.9853517054526818,use1_use1_con4_max500_bat64
6,mbert,top5,luo,0.9839881533194222,use1_use1_con4_max500_bat64
6,mbert,worst5,swa,0.9492381811275454,use1_use1_con4_max500_bat64
6,mbert,worst5,pcm,0.9551346388939523,use1_use1_con4_max500_bat64
6,mbert,worst5,yor,0.9577096605621108,use1_use1_con4_max500_bat64
6,mbert,worst5,bbj,0.9585446319069675,use1_use1_con4_max500_bat64
6,mbert,worst5,fon,0.9626818047366106,use1_use1_con4_max500_bat64
7,mbert,top5,lug,0.9841093719088618,use1_use1_con4_max500_bat64
7,mbert,top5,nya,0.9831879019087617,use1_use1_con4_max500_bat64
7,mbert,top5,hau,0.982961862533431,use1_use1_con4_max500_bat64
7,mbert,top5,kin,0.9824634767368752,use1_use1_con4_max500_bat64
7,mbert,top5,twi,0.9806264834863492,use1_use1_con4_max500_bat64
7,mbert,worst5,swa,0.9345375411775785,use1_use1_con4_max500_bat64
7,mbert,worst5,pcm,0.9487926264531295,use1_use1_con4_max500_bat64
7,mbert,worst5,yor,0.9531660391863371,use1_use1_con4_max500_bat64
7,mbert,worst5,bbj,0.9606820869387953,use1_use1_con4_max500_bat64
