,DATE,PER,LOC,ORG
bam,0.96141517162323,0.9569836258888245,0.9483510255813599,0.9616761803627014
bbj,0.9540438652038574,0.9692630767822266,0.9166183471679688,0.9712864756584167
ewe,0.9538153409957886,0.9794563055038452,0.9662650227546692,0.9811967015266418
fon,0.955967366695404,0.9699290990829468,0.9337730407714844,0.9761716723442078
hau,0.9334509372711182,0.9692489504814148,0.9290621876716614,0.9713188409805298
ibo,0.9729267358779907,0.9717568159103394,0.9466768503189087,0.9841387271881104
kin,0.9608556628227234,0.9726394414901733,0.9714716076850891,0.9850149154663086
lug,0.9597395062446594,0.9934608936309814,0.9755428433418274,0.9605181217193604
luo,0.9683798551559448,0.9745754599571228,0.9653905034065247,0.9765195846557617
mos,0.9439443349838257,0.9721229672431946,0.9435954689979553,0.9777653813362122
nya,0.9608731865882874,0.9781150221824646,0.9631620049476624,0.9854604005813599
pcm,0.9148679971694946,0.9819648861885071,0.9616251587867737,0.966112494468689
sna,0.9604077935218811,0.9773102402687073,0.9514425992965698,0.9804149866104126
swa,0.9111025929450989,0.9786781668663025,0.9666406512260437,0.9576851725578308
tsn,0.9673112630844116,0.9822723269462585,0.9620291590690613,0.9720727801322937
twi,0.9659903049468994,0.9754260778427124,0.9696285128593445,0.9862622618675232
wol,0.9679332375526428,0.966814398765564,0.9505420923233032,0.9742857217788696
xho,0.9600712656974792,0.9670130610466003,0.9460000395774841,0.9689163565635681
yor,0.959784984588623,0.9613305926322937,0.927958607673645,0.9742953777313232
zul,0.9579786658287048,0.9736592173576355,0.9556047320365906,0.9750679731369019
