,DATE,PER,LOC,ORG
bam,0.9586133360862732,0.9495337605476379,0.9375452995300293,0.9582929611206055
bbj,0.9558891654014587,0.9688350558280945,0.9044274687767029,0.9719475507736206
ewe,0.9509283304214478,0.9767948389053345,0.9598488807678223,0.9799205660820007
fon,0.9543532729148865,0.9681664109230042,0.924487829208374,0.9758360981941223
hau,0.9248616695404053,0.9672020077705383,0.9115197658538818,0.9675542712211609
ibo,0.9739335179328918,0.9679179787635803,0.9351131319999695,0.9838330149650574
kin,0.9598140120506287,0.9696778655052185,0.9688758850097656,0.9835802912712097
lug,0.9544150233268738,0.9927144050598145,0.9707463383674622,0.9472734332084656
luo,0.9695305228233337,0.9731913208961487,0.9598341584205627,0.9753386974334717
mos,0.9401283860206604,0.9690518379211426,0.934561014175415,0.9786396026611328
nya,0.9578629732131958,0.9741366505622864,0.957202672958374,0.9851502776145935
pcm,0.9064918756484985,0.9796180725097656,0.955933690071106,0.9620087146759033
sna,0.9639370441436768,0.9769256114959717,0.9563596248626709,0.9812414050102234
swa,0.9066893458366394,0.9774373769760132,0.9645530581474304,0.9598328471183777
tsn,0.9659406542778015,0.979131281375885,0.9541967511177063,0.9690646529197693
twi,0.965813398361206,0.9722453355789185,0.9647116661071777,0.9864951372146606
wol,0.9673411250114441,0.9652419090270996,0.9446036219596863,0.9758427739143372
xho,0.9618591666221619,0.9654502272605896,0.9402643442153931,0.9689834117889404
yor,0.9589450359344482,0.9542120099067688,0.9121890068054199,0.9695945978164673
zul,0.9592100977897644,0.9701318740844727,0.950910210609436,0.9810982942581177
