,DATE,PER,LOC,ORG
bam,,0.9618119597434998,0.9573327302932739,0.9306060671806335
bbj,,0.9589235782623291,0.9145414233207703,0.9518651962280273
ewe,,0.9732244610786438,0.9649596810340881,0.9705141186714172
fon,,0.963635265827179,0.9439688324928284,0.9623754620552063
hau,,0.9618188142776489,0.9457927942276001,0.9571840167045593
ibo,,0.9674747586250305,0.9552745819091797,0.972379207611084
kin,,0.9685447812080383,0.9727784991264343,0.9798248410224915
lug,,0.989430844783783,0.9858164191246033,0.9723909497261047
luo,,0.9707631468772888,0.9732111692428589,0.9780791401863098
mos,,0.9667238593101501,0.9414498805999756,0.9639651775360107
nya,,0.9766504168510437,0.9569535255432129,0.9764915704727173
pcm,,0.9720981121063232,0.9692162871360779,0.9646515250205994
sna,,0.9640692472457886,0.9471429586410522,0.967068076133728
swa,,0.9747341275215149,0.9713391661643982,0.9666391015052795
tsn,,0.9737980961799622,0.9723547697067261,0.9744511246681213
twi,,0.9695529937744141,0.9676395058631897,0.9793591499328613
wol,,0.9638788104057312,0.946768045425415,0.9685879349708557
xho,,0.945147693157196,0.9475143551826477,0.9651788473129272
yor,,0.9302883744239807,0.9321850538253784,0.9572503566741943
zul,,0.9584831595420837,0.9553320407867432,0.9693720936775208
