,DATE,PER,LOC,ORG
bam,0.9478909969329834,0.9646636247634888,0.9136074781417847,0.9571088552474976
bbj,0.9423737525939941,0.9662200212478638,0.8934770822525024,0.9681534767150879
ewe,0.9471639394760132,0.963101327419281,0.9423307180404663,0.9824144840240479
fon,0.9424898624420166,0.966339111328125,0.8955947756767273,0.9690214991569519
hau,0.946689248085022,0.9646722674369812,0.8929445147514343,0.953013002872467
ibo,0.9729322791099548,0.9663693308830261,0.9383929371833801,0.9805984497070312
kin,0.970332682132721,0.9689223170280457,0.958791971206665,0.9835799336433411
lug,0.9439520835876465,0.9932056069374084,0.9622416496276855,0.9456570744514465
luo,0.9639450907707214,0.967961311340332,0.9446548223495483,0.9736269116401672
mos,0.9054015278816223,0.9724537134170532,0.922582745552063,0.9759997129440308
nya,0.9635589718818665,0.9703814387321472,0.9366961121559143,0.9817588329315186
pcm,0.8913994431495667,0.9709601998329163,0.9331185221672058,0.955644965171814
sna,0.9633805751800537,0.9687912464141846,0.9306703805923462,0.9766553640365601
swa,0.8926861882209778,0.9733595252037048,0.9528920650482178,0.9571252465248108
tsn,0.9660004377365112,0.9727082848548889,0.9342638254165649,0.9696307182312012
twi,0.9612743854522705,0.9701308608055115,0.9405279159545898,0.9820868968963623
wol,0.971203625202179,0.9689291715621948,0.9226547479629517,0.9760798811912537
xho,0.9710128307342529,0.9665459394454956,0.9187833070755005,0.9749153852462769
yor,0.9556643962860107,0.9478747844696045,0.8906062245368958,0.969504714012146
zul,0.9691160917282104,0.9675769209861755,0.9309349656105042,0.9829467535018921
