,DATE,PER,LOC,ORG
bam,,0.970137357711792,0.9692800045013428,0.9386941194534302
bbj,,0.9712483286857605,0.9311121702194214,0.966562807559967
ewe,,0.9789047241210938,0.9746150374412537,0.9803065657615662
fon,,0.9743943810462952,0.9534698128700256,0.972012460231781
hau,,0.9691064953804016,0.9577578902244568,0.9694240689277649
ibo,,0.9727454781532288,0.963653564453125,0.9820196628570557
kin,,0.974912166595459,0.9779132604598999,0.9834288358688354
lug,,0.9917883276939392,0.9879398941993713,0.978560209274292
luo,,0.9757733345031738,0.9793441891670227,0.9831679463386536
mos,,0.9750450849533081,0.9577511548995972,0.9740365147590637
nya,,0.9801467657089233,0.9637743830680847,0.9822046160697937
pcm,,0.9788722395896912,0.9770176410675049,0.9704961180686951
sna,,0.9761744141578674,0.9625901579856873,0.9771902561187744
swa,,0.978365957736969,0.9797917008399963,0.9735695719718933
tsn,,0.9804209470748901,0.9769861698150635,0.9790098071098328
twi,,0.9765462279319763,0.9746785163879395,0.9855397343635559
wol,,0.9718639850616455,0.9630380272865295,0.9759109020233154
xho,,0.9525215029716492,0.9562758207321167,0.9696479439735413
yor,,0.9599287509918213,0.9537026882171631,0.9746437668800354
zul,,0.9649865627288818,0.9639648795127869,0.9742754101753235
