,DATE,PER,LOC,ORG
bam,0.9582023620605469,0.97081458568573,0.9651513695716858,0.9493353366851807
bbj,0.9463176727294922,0.9764665365219116,0.9279114007949829,0.9720099568367004
ewe,0.950711727142334,0.978436291217804,0.9725723266601562,0.9854709506034851
fon,0.9456589221954346,0.9774743318557739,0.948834240436554,0.9780157804489136
hau,0.9333767890930176,0.9706325531005859,0.9524445533752441,0.9750974774360657
ibo,0.9661089181900024,0.9751197695732117,0.9598963260650635,0.9859172701835632
kin,0.9624274969100952,0.9765905737876892,0.9761843681335449,0.9876827001571655
lug,0.9611994624137878,0.987592875957489,0.9830029010772705,0.9729140996932983
luo,0.9595962762832642,0.9736659526824951,0.9753811955451965,0.9824468493461609
mos,0.9362029433250427,0.9771614074707031,0.9543182253837585,0.9808537364006042
nya,0.9586337804794312,0.981960654258728,0.9559617638587952,0.986690104007721
pcm,0.9255938529968262,0.9832671880722046,0.9739816784858704,0.9750840067863464
sna,0.9557424783706665,0.9762120246887207,0.961022675037384,0.9849920868873596
swa,0.9257977604866028,0.9789118766784668,0.9793052673339844,0.9740087985992432
tsn,0.9674659967422485,0.9823172688484192,0.9718700051307678,0.9806876182556152
twi,0.9615166187286377,0.980526328086853,0.9736100435256958,0.9879735112190247
wol,0.9595566391944885,0.9727452397346497,0.9591647982597351,0.97992342710495
xho,0.9554857015609741,0.9704717993736267,0.9570416808128357,0.974136233329773
yor,0.9618695974349976,0.9689457416534424,0.9463282823562622,0.9813805818557739
zul,0.9545238018035889,0.9759119749069214,0.9663549661636353,0.9820653796195984
