,DATE,PER,LOC,ORG
bam,0.9623963236808777,0.9660237431526184,0.9611327052116394,0.9489126801490784
bbj,0.9523565769195557,0.9734724760055542,0.9250457286834717,0.969918966293335
ewe,0.9550644755363464,0.9842285513877869,0.9715781807899475,0.9841070771217346
fon,0.9501481652259827,0.9764543771743774,0.9434100389480591,0.976319432258606
hau,0.9302471876144409,0.9769688248634338,0.9480085372924805,0.9753214716911316
ibo,0.9679353833198547,0.9764801859855652,0.9562382698059082,0.9847657084465027
kin,0.9593042135238647,0.9765807390213013,0.9779476523399353,0.9865319728851318
lug,0.9647337198257446,0.9942134022712708,0.9826343655586243,0.9696326851844788
luo,0.9648651480674744,0.9757885932922363,0.9728593230247498,0.9797601699829102
mos,0.9410645365715027,0.9787304997444153,0.9503050446510315,0.979547381401062
nya,0.9593212008476257,0.9833189249038696,0.9715030789375305,0.9854199886322021
pcm,0.9242715835571289,0.9855201244354248,0.9717276692390442,0.9753799438476562
sna,0.9599067568778992,0.9826998114585876,0.9614768028259277,0.9842872619628906
swa,0.9218476414680481,0.9829133749008179,0.9781776070594788,0.9697501063346863
tsn,0.9668809771537781,0.9851980805397034,0.9744546413421631,0.9777342081069946
twi,0.966760516166687,0.9788991212844849,0.9724050760269165,0.986418604850769
wol,0.9637126326560974,0.9713466167449951,0.9592078328132629,0.9771739840507507
xho,0.9568341970443726,0.9740496873855591,0.9577879905700684,0.9737709760665894
yor,0.9628049731254578,0.9716182947158813,0.943022608757019,0.9799054861068726
zul,0.9543927311897278,0.9788902401924133,0.9650455117225647,0.9812590479850769
