,DATE,LOC,PER,ORG
bam,,0.9619410037994385,0.9829222559928894,0.968201756477356
bbj,,0.9309336543083191,0.9801521897315979,0.9823631644248962
ewe,,0.9699357748031616,0.9786200523376465,0.9877092242240906
fon,,0.9529585242271423,0.9821447134017944,0.9879285097122192
hau,,0.9608671069145203,0.9799936413764954,0.9852117300033569
ibo,,0.9360179901123047,0.9856814742088318,0.9854006171226501
kin,,0.9717642068862915,0.9806301593780518,0.9878086447715759
lug,,0.9797782301902771,0.9824309945106506,0.9758405089378357
luo,,0.9781213402748108,0.9799975156784058,0.9648059010505676
mos,,0.9574764370918274,0.9843702912330627,0.9836942553520203
nya,,0.9566598534584045,0.9873010516166687,0.9831784963607788
pcm,,0.9705890417098999,0.983105480670929,0.9623979926109314
sna,,0.9583446979522705,0.9785269498825073,0.9835628271102905
swa,,0.9771506786346436,0.9787436723709106,0.9631779193878174
tsn,,0.9695881605148315,0.9825789332389832,0.9846075773239136
twi,,0.9801326990127563,0.9850261807441711,0.9903005361557007
wol,,0.9433361887931824,0.9867079854011536,0.9842320084571838
xho,,0.9537323117256165,0.9688369035720825,0.9795994162559509
yor,,0.9195150136947632,0.9793041348457336,0.9806360006332397
zul,,0.9679563045501709,0.9764485955238342,0.9897464513778687
