Language,Cosine_Similarity
lug,0.96179837
kin,0.9416021
twi,0.93998694
swa,0.93622345
ewe,0.9270154
luo,0.9234605
bam,0.9175059
ibo,0.9108324
pcm,0.90982294
nya,0.9087708
tsn,0.904765
mos,0.87002003
hau,0.8685956
zul,0.86363983
sna,0.85815024
wol,0.8501992
xho,0.84553695
fon,0.8328328
bbj,0.81240845
yor,0.75063264
