,DATE,ORG,LOC,PER
bam,0.9698861837387085,0.9618682861328125,0.9612780213356018,0.9685969352722168
bbj,0.9588851928710938,0.9757605195045471,0.9296367764472961,0.976231038570404
ewe,0.9587867259979248,0.9847019910812378,0.9725215435028076,0.9735350608825684
fon,0.9578534960746765,0.9812921285629272,0.9448971748352051,0.976777970790863
hau,0.9348695874214172,0.977655291557312,0.9444295763969421,0.9705356955528259
ibo,0.9717556238174438,0.9856422543525696,0.9462780356407166,0.9755232334136963
kin,0.9642447829246521,0.9878111481666565,0.972618818283081,0.9760944247245789
lug,0.9733778238296509,0.9769704937934875,0.9819666743278503,0.9779974222183228
luo,0.9655764698982239,0.9808993935585022,0.9721853733062744,0.9731106758117676
mos,0.9482184052467346,0.9808648228645325,0.9489589929580688,0.9775802493095398
nya,0.9633907079696655,0.9883455038070679,0.953417956829071,0.9822278618812561
pcm,0.921051561832428,0.9648067355155945,0.9694428443908691,0.9815386533737183
sna,0.9662812948226929,0.979099690914154,0.9611184000968933,0.9784120917320251
swa,0.9252041578292847,0.9670076370239258,0.9681936502456665,0.9771488904953003
tsn,0.969858705997467,0.9768915176391602,0.9711642861366272,0.9823774695396423
twi,0.9669401049613953,0.9880027174949646,0.9740371704101562,0.9803653955459595
wol,0.9673892259597778,0.9771368503570557,0.9557605385780334,0.9732112288475037
xho,0.9634189009666443,0.9743356704711914,0.9579999446868896,0.9613745212554932
yor,0.9672414064407349,0.9714244604110718,0.9431561827659607,0.9668923616409302
zul,0.9608612656593323,0.981484055519104,0.9650276899337769,0.973951518535614
