,DATE,ORG,LOC,PER
bam,,0.9483142495155334,0.9651513695716858,0.9703710675239563
bbj,,0.9720099568367004,0.9279114007949829,0.9764665365219116
ewe,,0.9854709506034851,0.9725723266601562,0.9778696894645691
fon,,0.979961097240448,0.9513219594955444,0.9763090014457703
hau,,0.9749982357025146,0.9524445533752441,0.9706325531005859
ibo,,0.9849134087562561,0.950598418712616,0.9751197695732117
kin,,0.9820374250411987,0.9756821990013123,0.9765905737876892
lug,,0.978745698928833,0.9830029010772705,0.9815962314605713
luo,,0.9819093346595764,0.9737939834594727,0.9748898148536682
mos,,0.9808537364006042,0.9507738947868347,0.9772896766662598
nya,,0.9821633696556091,0.9559617638587952,0.9824150800704956
pcm,,0.9717246890068054,0.9718155264854431,0.9825551509857178
sna,,0.9790467023849487,0.961022675037384,0.9773832559585571
swa,,0.9656122326850891,0.9721205234527588,0.9789118766784668
tsn,,0.9828502535820007,0.973778486251831,0.9823172688484192
twi,,0.9881243109703064,0.9750314354896545,0.980526328086853
wol,,0.9790909290313721,0.9576323628425598,0.9727452397346497
xho,,0.974136233329773,0.9570416808128357,0.9631237387657166
yor,,0.9749209880828857,0.9447157979011536,0.9689457416534424
zul,,0.9820653796195984,0.9642027020454407,0.9717346429824829
