,PER,ORG,LOC,DATE
bam,0.9993066787719727,0.9992907643318176,0.9986104369163513,
bbj,0.9985926151275635,0.997941792011261,0.9972690939903259,
ewe,0.99806809425354,0.9993515610694885,0.9989762902259827,
fon,0.9984408617019653,0.9989610314369202,0.9988812208175659,
hau,0.9988344311714172,0.9977391958236694,0.9987762570381165,
ibo,0.9994578957557678,0.9993435740470886,0.9993558526039124,
kin,0.9990049600601196,0.9995083212852478,0.9987229108810425,
lug,0.9997161030769348,0.9995648264884949,0.9994974136352539,
luo,0.9993141293525696,0.9993870854377747,0.9993111491203308,
mos,0.9987500309944153,0.9990865588188171,0.9990943074226379,
nya,0.9995335340499878,0.9986199140548706,0.9993138909339905,
pcm,0.9991779327392578,0.9967789649963379,0.9986470937728882,
sna,0.9991947412490845,0.9989705085754395,0.9986237287521362,
swa,0.9990102648735046,0.9984201192855835,0.998633861541748,
tsn,0.9988725185394287,0.999233603477478,0.9991239905357361,
twi,0.9994123578071594,0.9994149804115295,0.9993705749511719,
wol,0.9991234540939331,0.9991549849510193,0.9988145232200623,
xho,0.9981001019477844,0.9992693066596985,0.9988483190536499,
yor,0.9984639883041382,0.99848872423172,0.9966726303100586,
zul,0.9991278648376465,0.9993910193443298,0.9992364645004272,
