,PER,ORG,LOC,DATE
bam,0.9999873042106628,0.9999857544898987,0.9999822378158569,0.9999856948852539
bbj,0.9999808669090271,0.9999781847000122,0.9999735355377197,0.9999706149101257
ewe,0.999992311000824,0.999988853931427,0.999984622001648,0.9999867677688599
fon,0.9999817609786987,0.9999818205833435,0.9999803304672241,0.9999735951423645
hau,0.9999868273735046,0.9999797344207764,0.9999834895133972,0.999973714351654
ibo,0.9999911189079285,0.9999845623970032,0.9999880194664001,0.9999904036521912
kin,0.9999851584434509,0.9999899864196777,0.9999909400939941,0.9999851584434509
lug,0.9999971389770508,0.999993622303009,0.9999904632568359,0.9999874234199524
luo,0.9999871253967285,0.9999843239784241,0.9999897480010986,0.9999872446060181
mos,0.9999883770942688,0.999983012676239,0.9999789595603943,0.9999662041664124
nya,0.9999923706054688,0.9999921321868896,0.999988853931427,0.9999860525131226
pcm,0.9999834299087524,0.999976634979248,0.9999715089797974,0.9999586343765259
sna,0.9999904036521912,0.9999904632568359,0.9999890327453613,0.9999819397926331
swa,0.9999858140945435,0.9999844431877136,0.9999761581420898,0.9999732971191406
tsn,0.9999944567680359,0.9999929070472717,0.9999829530715942,0.9999892115592957
twi,0.9999879598617554,0.999993085861206,0.9999891519546509,0.9999898076057434
wol,0.9999848008155823,0.9999831914901733,0.9999747276306152,0.999975323677063
xho,0.9999851584434509,0.9999854564666748,0.9999809861183167,0.9999843835830688
yor,0.9999793767929077,0.9999837875366211,0.999975860118866,0.9999797344207764
zul,0.9999898672103882,0.9999872446060181,0.9999797940254211,0.9999812245368958
