,PER,ORG,LOC,DATE
bam,0.999954104423523,0.9999018311500549,0.9999473690986633,0.999894380569458
bbj,0.999936044216156,0.9999341368675232,0.9999145865440369,0.9999465942382812
ewe,0.9999563097953796,0.9999551773071289,0.9999536871910095,0.9998823404312134
fon,0.9999301433563232,0.9999032616615295,0.9999071359634399,0.9999308586120605
hau,0.9999276399612427,0.9997965693473816,0.9999260306358337,0.9997586607933044
ibo,0.9999589323997498,0.9999633431434631,0.9999479055404663,0.9999269247055054
kin,0.9999606013298035,0.9999502897262573,0.9999336004257202,0.9998284578323364
lug,0.9999825358390808,0.9999755620956421,0.9999368786811829,0.9998485445976257
luo,0.9999566078186035,0.9999019503593445,0.9999461770057678,0.9999475479125977
mos,0.9999379515647888,0.999925434589386,0.9999118447303772,0.9999071359634399
nya,0.9999723434448242,0.9999510645866394,0.9999634027481079,0.9999128580093384
pcm,0.9998075366020203,0.9997484683990479,0.9998171329498291,0.9995601773262024
sna,0.9999441504478455,0.999945878982544,0.9999561905860901,0.9998905658721924
swa,0.9998390674591064,0.9997591972351074,0.9998366832733154,0.999681293964386
tsn,0.9999520778656006,0.9999212622642517,0.9999340772628784,0.9998727440834045
twi,0.9999269247055054,0.9999396800994873,0.9998986124992371,0.9998723268508911
wol,0.9999383091926575,0.999912440776825,0.9999409914016724,0.9998837113380432
xho,0.999959409236908,0.9999606013298035,0.9999545812606812,0.9999500513076782
yor,0.9999499917030334,0.9999515414237976,0.999941885471344,0.9998942017555237
zul,0.9999735355377197,0.9999697804450989,0.9999569058418274,0.9999093413352966
