,PER,ORG,LOC,DATE
bam,0.9999967217445374,0.9999927878379822,0.9999951720237732,0.9999802708625793
bbj,0.9999943375587463,0.9999932050704956,0.9999914765357971,0.9999879598617554
ewe,0.9999954104423523,0.9999927878379822,0.9999954700469971,0.9999746680259705
fon,0.9999954700469971,0.999990701675415,0.9999943375587463,0.9999866485595703
hau,0.9999970197677612,0.9999859929084778,0.9999952912330627,0.9999780654907227
ibo,0.9999978542327881,0.9999942183494568,0.9999969005584717,0.9999887943267822
kin,0.999997615814209,0.9999949336051941,0.9999966621398926,0.9999759793281555
lug,0.9999992847442627,0.9999977350234985,0.9999982118606567,0.9999799728393555
luo,0.9999974966049194,0.9999866485595703,0.9999953508377075,0.9999856948852539
mos,0.9999964237213135,0.9999914765357971,0.999994158744812,0.9999807476997375
nya,0.9999979138374329,0.9999942183494568,0.9999968409538269,0.9999809861183167
pcm,0.9999908208847046,0.999976634979248,0.9999882578849792,0.9999521970748901
sna,0.9999982714653015,0.9999940991401672,0.9999964237213135,0.9999807476997375
swa,0.9999948740005493,0.9999807476997375,0.9999901056289673,0.9999621510505676
tsn,0.9999985098838806,0.9999887347221375,0.9999958872795105,0.9999830722808838
twi,0.9999960660934448,0.9999916553497314,0.9999938607215881,0.9999796152114868
wol,0.9999966025352478,0.9999902248382568,0.9999957084655762,0.9999828934669495
xho,0.9999973773956299,0.9999942183494568,0.9999938011169434,0.999991774559021
yor,0.9999969601631165,0.9999938607215881,0.9999949932098389,0.9999848008155823
zul,0.9999973177909851,0.9999943971633911,0.9999949932098389,0.9999826550483704
