Language,Cosine_Similarity
lug,0.9673423
kin,0.96242815
xho,0.9618566
zul,0.96066844
nya,0.9295396
sna,0.92469144
luo,0.9084565
tsn,0.90278924
hau,0.8835373
wol,0.8727975
ibo,0.85792357
ewe,0.8473197
twi,0.8454871
bam,0.84203804
mos,0.8192963
swa,0.7760043
pcm,0.74765307
fon,0.7192921
yor,0.71445405
bbj,0.6860464
