,LOC,ORG,PER,DATE,Mean
luo,0.9999536080297415,0.999971858691566,0.9999507931161512,0.9999050848391847,0.9999453361691608
twi,0.9999521732567819,0.9999893028582881,0.9999889459357525,0.9998254436483307,0.9999389664247884
kin,0.9999647220139826,0.9999455492447646,0.9999677937870789,0.999790295313072,0.9999170900897245
nya,0.9997390259859138,0.9999931638212824,0.9998522221031831,0.9999493282579153,0.9998834350420736
tsn,0.9996502409127296,0.999981221202573,0.9999530883959128,0.9998741527036122,0.9998646758037069
sna,0.9995574403926515,0.9998972457572227,0.9999835365362642,0.9998683772100593,0.9998266499740495
ewe,0.9996917005084129,0.9998978202382945,0.9999727219435833,0.9997196153771284,0.9998204645168547
swa,0.9999353432618768,0.9998733460339586,0.9999178322943674,0.9994861889692253,0.999803177639857
zul,0.9996635148183821,0.999993314399513,0.9996275909589424,0.9998288636721963,0.9997783209622585
ibo,0.9992931394216064,0.9998582210287943,0.9999614726050773,0.9998535382544356,0.9997415928274783
yor,0.9993150634188428,0.999981436112126,0.9998261300285859,0.9998093946325264,0.9997330060480203
xho,0.9990143975826754,0.9999549742584098,0.9999868792245865,0.9999551991478227,0.9997278625533736
mos,0.9990935370618871,0.9999853538439848,0.9997962485533284,0.9999553093718211,0.9997076122077553
wol,0.9992621935693689,0.9997417795969675,0.9998371765457892,0.9999691705386546,0.9997025800626951
pcm,0.9999641461817215,0.9992761079101622,0.9999834370205173,0.9995473605262599,0.9996927629096652
lug,0.9995300004180595,0.9993076069813783,0.9999079813724908,0.9999501177810101,0.9996739266382346
hau,0.9991244074259682,0.9999566204288326,0.9999447508647207,0.9992272544366562,0.9995632582890444
bbj,0.9983654719424219,0.9997321222225868,0.9999493896195845,0.9998269091508378,0.9994684732338578
bam,0.9984394531092035,0.9996169680616733,0.9996337301147363,0.9998369079491277,0.9993817648086852
fon,0.9987162195799665,0.9996845746470332,0.9997446779919932,0.9988029290273092,0.9992371003115755
