,PER,ORG,LOC,DATE,Mean
kin,0.9833982586860657,0.9923739433288574,0.9855105876922607,0.9863563776016235,0.9869097918272018
twi,0.9868488311767578,0.991936981678009,0.9812911152839661,0.9770398736000061,0.9842792004346848
ibo,0.985546350479126,0.9912287592887878,0.9731255769729614,0.9849413633346558,0.9837105125188828
luo,0.9863302111625671,0.9866431355476379,0.9822553992271423,0.9781630635261536,0.9833479523658752
nya,0.9864041209220886,0.9889172315597534,0.974716067314148,0.9743168354034424,0.9810885637998581
tsn,0.9864501953125,0.9799385070800781,0.9758082032203674,0.9811790585517883,0.9808439910411835
zul,0.9820491671562195,0.9895395040512085,0.9666019082069397,0.983376681804657,0.9803918153047562
lug,0.9965143203735352,0.9664727449417114,0.984953761100769,0.973503053188324,0.9803609699010849
ewe,0.9870479702949524,0.990890622138977,0.9768033623695374,0.9613479375839233,0.9790224730968475
wol,0.9835160374641418,0.9857065081596375,0.963026225566864,0.9836937189102173,0.9789856225252151
sna,0.9843242168426514,0.9858417510986328,0.9675710201263428,0.9779934287071228,0.9789326041936874
bam,0.9859732389450073,0.976422131061554,0.969530463218689,0.9713878631591797,0.9758284240961075
xho,0.9795148372650146,0.9816521406173706,0.9560414552688599,0.9829634428024292,0.9750429689884186
swa,0.988810122013092,0.9764317274093628,0.9894382357597351,0.9432727098464966,0.9744881987571716
bbj,0.9874714612960815,0.9867968559265137,0.9514046311378479,0.9610804319381714,0.9716883450746536
pcm,0.9878959059715271,0.9806640148162842,0.9754393100738525,0.9410279393196106,0.9712567925453186
yor,0.9757764339447021,0.982745885848999,0.9453400373458862,0.9690985679626465,0.9682402312755585
hau,0.9824223518371582,0.9704837203025818,0.9496005773544312,0.9701088666915894,0.9681538790464401
mos,0.9830228686332703,0.9874110817909241,0.9654027223587036,0.9340685606002808,0.9674763083457947
fon,0.9799074530601501,0.9865982532501221,0.945749044418335,0.9546021223068237,0.9667142182588577
