,PER,ORG,LOC,DATE,Mean
kin,0.9993816018104553,0.996654748916626,0.9983114004135132,,0.9981159170468649
pcm,0.9992108941078186,,0.9959421753883362,,0.9975765347480774
zul,,,0.9970297813415527,,0.9970297813415527
lug,0.9953378438949585,0.9986684322357178,,,0.9970031380653381
luo,0.9977346062660217,0.9953623414039612,,,0.9965484738349915
twi,0.9942043423652649,0.9983190298080444,0.995755136013031,,0.9960928360621134
fon,0.9893019795417786,0.9991906881332397,0.9974156618118286,,0.9953027764956156
hau,0.9876368045806885,0.9986652135848999,0.9980781674385071,,0.9947933952013651
ibo,,0.9989571571350098,0.9895134568214417,,0.9942353069782257
nya,,0.9912306666374207,0.9967752695083618,,0.9940029680728912
sna,0.9988225698471069,,0.9879149794578552,,0.9933687746524811
xho,0.993925929069519,,0.9904295802116394,,0.9921777546405792
swa,0.9945790767669678,0.9798178672790527,0.9988516569137573,,0.9910828669865926
mos,0.9777129888534546,0.9993013143539429,,,0.9885071516036987
wol,0.9884869456291199,0.9770693778991699,0.9972350597381592,,0.987597127755483
bbj,,0.9994067549705505,0.9618215560913086,,0.9806141555309296
ewe,0.9609771370887756,0.9981957077980042,,,0.9795864224433899
tsn,,0.9860730171203613,0.9725543856620789,,0.9793137013912201
yor,,0.9785718321800232,0.9782311916351318,,0.9784015119075775
bam,,0.948354184627533,0.9983967542648315,,0.9733754694461823
