,DATE,ORG,PER,LOC,Mean
kin,0.9998949397048377,0.9999741121539412,0.9999838276775028,0.9999201990668317,0.9999432696507784
lug,0.9999162647697936,0.999884041803013,0.9999953995487423,0.9999373965911156,0.9999332756781661
luo,0.9999109877907472,0.9999618928943815,0.9999312794616768,0.999928648602553,0.9999332021873396
ibo,0.9999413068099293,0.9999741811034613,0.9999301363918462,0.9998823802105815,0.9999320011289546
twi,0.9997831555323882,0.9999674371617591,0.9999898857267798,0.9999401453253788,0.9999201559365765
tsn,0.999885054747182,0.9999746967046723,0.9999622700380982,0.9998157673287724,0.9999094472046812
fon,0.9998866630871707,0.9999523125706448,0.9999769720362032,0.9998113424175481,0.9999068225278918
swa,0.9996757410238204,0.9999748655925055,0.9999650164976763,0.9999809734916278,0.9998991491514075
nya,0.9998836484282765,0.9999799050935649,0.9999190508523677,0.9998092273166158,0.9998979579227062
zul,0.9999328420628065,0.9999783669728737,0.9999105424514917,0.999628819273118,0.9998626426900725
wol,0.9998949159189363,0.9999679831378909,0.9999290013535406,0.9995227713293507,0.9998286679349296
yor,0.9999112413654538,0.999954982297452,0.9999366217748261,0.9994933763942865,0.9998240554580047
bam,0.9998638948944696,0.9998678977819132,0.9999456708549662,0.9996067003212346,0.9998210409631458
sna,0.9999524590345111,0.9999505065260955,0.9999282239480121,0.999410078295044,0.9998103169509157
hau,0.9999160207343024,0.9998628299522597,0.9999853880538941,0.9994151799828741,0.9997948546808326
pcm,0.999356011718099,0.9999349757225081,0.9999714347796034,0.9998784985601962,0.9997852301951017
mos,0.9993156549383799,0.9999585449315435,0.9999665115384155,0.9998114939815933,0.999763051347483
xho,0.9999338243429094,0.9998989625433135,0.9998998359189866,0.9990383052897457,0.9996927320237388
ewe,0.9980031493398264,0.9998450575548062,0.9999824010996029,0.9997731443022823,0.9994009380741294
bbj,0.9986918921244805,0.9993276439862254,0.9999849296440957,0.9992337836431988,0.9993095623495001
