,DATE,PER,ORG,LOC,Mean
twi,,0.9912124276161194,0.9870736598968506,0.9874372482299805,0.9885744452476501
ewe,,0.9883718490600586,0.9857434034347534,,0.987057626247406
kin,,0.987059473991394,0.9834551811218262,0.9826734066009521,0.9843960205713908
fon,,0.9876280426979065,0.9828506112098694,0.976953387260437,0.9824773470560709
pcm,,0.9919265508651733,0.9689810872077942,0.9836575388908386,0.981521725654602
zul,,0.9848544001579285,,0.9780274629592896,0.981440931558609
hau,,0.9866169691085815,0.975958526134491,0.9811359643936157,0.9812371532122294
nya,,0.9922618865966797,0.9783592820167542,0.9729559421539307,0.9811923702557882
sna,,0.9868380427360535,0.9742943644523621,0.9786040782928467,0.9799121618270874
tsn,,,0.9828238487243652,0.9766712784767151,0.9797475636005402
luo,,0.9879412651062012,0.9701493382453918,,0.9790453016757965
swa,,0.9879810214042664,0.9603991508483887,0.9875675439834595,0.9786492387453715
lug,,0.9825906753540039,0.9740949273109436,,0.9783428013324738
wol,,0.988741397857666,0.9708020091056824,0.9709321856498718,0.9768251975377401
mos,,0.986886739730835,0.9786969423294067,0.9625475406646729,0.9760437409083048
ibo,,,0.9825701713562012,0.9668881893157959,0.9747291803359985
bbj,,0.9863489866256714,0.9794555902481079,0.9516897201538086,0.9724980990091959
xho,,0.9715390801429749,,0.9684898853302002,0.9700144827365875
bam,,,0.9542813301086426,0.9854610562324524,0.9698711931705475
yor,,,0.978563129901886,0.9568935036659241,0.967728316783905
