,ORG,DATE,LOC,PER,Mean
kin,0.9599869251251221,0.9233388304710388,0.8981022834777832,0.9068643450737,0.922073096036911
twi,0.9519320726394653,0.8958920836448669,0.9009270071983337,0.932303786277771,0.9202637374401093
tsn,0.9284433126449585,0.9286244511604309,0.8466956615447998,0.9330393075942993,0.9092006832361221
nya,0.960539698600769,0.8901228308677673,0.8398013114929199,0.935234785079956,0.9064246565103531
ibo,0.9449864029884338,0.9391049742698669,0.7978382110595703,0.935046374797821,0.904243990778923
lug,0.8439275622367859,0.8800970911979675,0.9113985300064087,0.9814932942390442,0.9042291194200516
luo,0.9320886135101318,0.9054697751998901,0.8732659220695496,0.9027456045150757,0.9033924788236618
sna,0.9096379280090332,0.9419314861297607,0.793868362903595,0.9271730780601501,0.8931527137756348
wol,0.9286537766456604,0.9200509786605835,0.7743475437164307,0.9361674189567566,0.8898049294948578
zul,0.9324605464935303,0.9019536375999451,0.8250019550323486,0.8948749303817749,0.8885727673768997
ewe,0.9396393299102783,0.859748363494873,0.8360013961791992,0.9183489680290222,0.8884345144033432
xho,0.9017427563667297,0.9071049094200134,0.7666407227516174,0.9147142171859741,0.8725506514310837
mos,0.9271265864372253,0.8271511793136597,0.7917071580886841,0.9392412900924683,0.8713065534830093
yor,0.9242832660675049,0.8719276785850525,0.7374703288078308,0.8781421780586243,0.8529558628797531
fon,0.9171077609062195,0.8314902186393738,0.7391282916069031,0.9193406105041504,0.8517667204141617
bbj,0.9227792620658875,0.8448169231414795,0.7331787943840027,0.9057224988937378,0.8516243696212769
swa,0.8544730544090271,0.7696982622146606,0.8961893916130066,0.8847693204879761,0.8512825071811676
bam,0.8454311490058899,0.8811514377593994,0.7908228039741516,0.8861956000328064,0.8509002476930618
hau,0.889220654964447,0.8299350142478943,0.7147768139839172,0.913119375705719,0.8367629647254944
pcm,0.8217931389808655,0.7075222134590149,0.8597530722618103,0.9446399807929993,0.8334271013736725
