,ORG,LOC,PER,DATE,Mean
nya,0.999993079773233,0.9999966522752629,0.9999949460398289,0.9999947902725378,0.9999948670902156
kin,0.9999927592789845,0.9999946274326789,0.9999907360027593,0.9999957641355999,0.9999934717125056
wol,0.9999936166291611,0.9999944435707335,0.9999914111655837,0.9999938505924192,0.9999933304894743
sna,0.9999932322026786,0.999992620653717,0.9999936986521936,0.9999934439710552,0.999993248869911
zul,0.9999900652865301,0.9999957961798062,0.9999919807154424,0.9999913889939941,0.9999923077939431
xho,0.9999888084404353,0.9999964335898159,0.999987758642761,0.999993558013886,0.9999916396717246
luo,0.9999907531168762,0.9999948538969321,0.9999896749905169,0.999987837114287,0.999990779779653
mos,0.99998830379932,0.999991374763688,0.999992533533595,0.999988665494026,0.9999902193976573
twi,0.9999904547644098,0.9999930377876733,0.9999939643077068,0.9999742905118324,0.9999879368429055
tsn,0.9999852428057658,0.9999907115392139,0.9999890778142803,0.9999862584517153,0.9999878226527439
ibo,0.9999887104936147,0.9999906778324315,0.9999904741153403,0.9999812328280056,0.9999877738173479
yor,0.9999903310842592,0.9999898778815522,0.9999859044327103,0.9999835387268836,0.9999874130313513
bbj,0.9999889791237903,0.9999873183140296,0.9999832929219545,0.9999862646636025,0.9999864637558442
ewe,0.9999867514226267,0.9999941644216934,0.999975096261543,0.999989789752223,0.9999864504645215
lug,0.9999665276358686,0.9999909343287355,0.9999930961712015,0.9999935701817336,0.9999860320793849
fon,0.9999862644901641,0.9999872731566267,0.999987170265427,0.9999690840657424,0.9999824479944901
bam,0.9999769334558557,0.9999811496385836,0.9999870688963753,0.9999814344953885,0.9999816466215508
pcm,0.9999693913731662,0.9999864653944047,0.9999895700423477,0.9999782800858169,0.9999809267239339
hau,0.9999890420041833,0.9999920019413099,0.9999801827065697,0.999952816708139,0.9999785108400504
swa,0.9999585407165953,0.9999839528893911,0.9999902926080192,0.9999763077335642,0.9999772734868925
