,LOC,ORG,PER,DATE,Mean
lug,0.9960905445810901,0.9956433826691748,0.9977308953969908,0.9861889291399859,0.9939134379468104
kin,0.9954107502382781,0.9927438296445039,0.9921223193962437,0.9848181123259621,0.991273752901247
sna,0.992515307287115,0.9921320999464935,0.9941844662740176,0.9857039928128223,0.991133966580112
nya,0.9933911006030376,0.9927279063443926,0.9954635782867877,0.9802824909089254,0.9904662690357858
xho,0.990017881408102,0.9905097608739838,0.9875343358837577,0.990382637709492,0.9896111539688339
ibo,0.9900265110752111,0.9821382519122452,0.9923718148442949,0.9850411812648943,0.9873944397741614
luo,0.9903739641302748,0.9865589772194292,0.9905476774488663,0.9804700091315787,0.9869876569825372
tsn,0.9847447617553432,0.9867021706372063,0.9909924367125956,0.9832278600163944,0.9864168072803849
zul,0.9844419262993931,0.9900341109618886,0.9914805452235111,0.9773928949470557,0.9858373693579622
hau,0.9828101383156133,0.9848949486160945,0.9868631627492249,0.9831082879488217,0.9844191344074386
wol,0.9843060968857579,0.9831248927327342,0.986949985537817,0.9823997847624806,0.9841951899796975
twi,0.9854480256338414,0.9878259077378191,0.9851613335628615,0.9777101034835528,0.9840363426045188
ewe,0.977934535419887,0.983766163561347,0.983287778574244,0.9767551205768417,0.98043589953308
mos,0.9776421026223319,0.9808217539958041,0.9860089750834766,0.9683368261561142,0.9782024144644317
bam,0.9761549929698926,0.9742571879820707,0.9825245957729037,0.9792136235450071,0.9780376000674684
fon,0.9715412487645259,0.9746445890492529,0.9761324879402323,0.954596886850507,0.9692288031511296
swa,0.9630064583369765,0.9702305557179776,0.9824181384432888,0.9561703773404517,0.9679563824596737
bbj,0.9577846991963114,0.9669537337413505,0.9788168150944502,0.9653269896613634,0.9672205594233689
pcm,0.9640027363824624,0.9715418347134982,0.9759079372006988,0.9433933984882333,0.9637114766962231
yor,0.9595487880848848,0.9707074419991495,0.9656051091645448,0.9587628101505085,0.9636560373497719
