,ORG,LOC,DATE,PER,Mean
lug,0.9916600584983826,,,0.9929722547531128,0.9923161566257477
kin,0.986341655254364,0.9730621576309204,,0.9939199686050415,0.9844412604967753
sna,0.9877334237098694,0.973313570022583,,0.9917330145835876,0.9842600027720133
luo,0.9803611636161804,,,0.9866085052490234,0.9834848344326019
nya,0.9872219562530518,0.9712278842926025,,0.9911400079727173,0.9831966161727905
hau,0.9871745109558105,0.9693435430526733,,0.9904955625534058,0.9823378721872965
twi,0.9867557883262634,0.967889130115509,,0.9872906804084778,0.9806451996167501
ewe,0.9794013500213623,,,0.9800729155540466,0.9797371327877045
zul,,0.966627299785614,,0.9899243116378784,0.9782758057117462
wol,0.9826216697692871,0.9628657102584839,,0.9846094250679016,0.9766989350318909
ibo,0.9797070622444153,0.9728851914405823,,,0.9762961268424988
mos,0.9800542593002319,0.9607096910476685,,0.9857338666915894,0.9754992723464966
xho,,0.9696369171142578,,0.9793431758880615,0.9744900465011597
tsn,0.9825982451438904,0.9630124568939209,,,0.9728053510189056
fon,0.9697529077529907,0.9566044807434082,,0.9738250374794006,0.9667274753252665
bam,0.9689633250236511,0.9639171361923218,,,0.9664402306079865
swa,0.9617666006088257,0.9496742486953735,,0.9717051982879639,0.9610486825307211
bbj,0.9661437273025513,0.9376022219657898,,0.9731680750846863,0.9589713414510092
pcm,0.9496206045150757,0.9350380301475525,,0.9715737104415894,0.9520774483680725
yor,0.953348696231842,0.9310084581375122,,,0.9421785771846771
