layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9431351125240326
1,xlmr,top5,twi,0.9416701793670654
1,xlmr,top5,tsn,0.9320177286863327
1,xlmr,top5,nya,0.9314326196908951
1,xlmr,top5,luo,0.9314238876104355
1,xlmr,worst5,hau,0.8784320801496506
1,xlmr,worst5,fon,0.8803204447031021
1,xlmr,worst5,yor,0.8855790197849274
1,xlmr,worst5,pcm,0.8856050372123718
1,xlmr,worst5,bbj,0.8864787667989731
2,xlmr,top5,kin,0.9793816059827805
2,xlmr,top5,twi,0.9774513691663742
2,xlmr,top5,nya,0.9740954488515854
2,xlmr,top5,tsn,0.9737827777862549
2,xlmr,top5,luo,0.973459392786026
2,xlmr,worst5,pcm,0.949447900056839
2,xlmr,worst5,hau,0.9529473781585693
2,xlmr,worst5,fon,0.9553921520709991
2,xlmr,worst5,yor,0.9562412202358246
2,xlmr,worst5,bbj,0.9582096189260483
3,xlmr,top5,twi,0.9847023785114288
3,xlmr,top5,kin,0.9832377582788467
3,xlmr,top5,luo,0.9802568852901459
3,xlmr,top5,tsn,0.9801267236471176
3,xlmr,top5,ibo,0.9791565537452698
3,xlmr,worst5,pcm,0.9609918594360352
3,xlmr,worst5,swa,0.9650014191865921
3,xlmr,worst5,hau,0.9654363095760345
3,xlmr,worst5,yor,0.9677075296640396
3,xlmr,worst5,fon,0.9687928706407547
4,xlmr,top5,twi,0.9839094877243042
4,xlmr,top5,kin,0.9817642569541931
4,xlmr,top5,luo,0.9789008647203445
4,xlmr,top5,tsn,0.9780204594135284
4,xlmr,top5,zul,0.9766763895750046
4,xlmr,worst5,pcm,0.9547365009784698
4,xlmr,worst5,swa,0.9593232125043869
4,xlmr,worst5,hau,0.9626375287771225
4,xlmr,worst5,bbj,0.9651453942060471
4,xlmr,worst5,yor,0.9655304849147797
5,xlmr,top5,twi,0.9842622131109238
5,xlmr,top5,kin,0.9817684441804886
5,xlmr,top5,luo,0.9806546419858932
5,xlmr,top5,tsn,0.9800997823476791
5,xlmr,top5,zul,0.9779210537672043
5,xlmr,worst5,pcm,0.9567977488040924
5,xlmr,worst5,swa,0.9622571468353271
5,xlmr,worst5,bbj,0.9639808237552643
5,xlmr,worst5,hau,0.965865820646286
5,xlmr,worst5,yor,0.96661576628685
6,xlmr,top5,twi,0.9765856266021729
6,xlmr,top5,kin,0.974844753742218
6,xlmr,top5,luo,0.9735810607671738
6,xlmr,top5,tsn,0.9720735251903534
6,xlmr,top5,zul,0.9694280475378036
6,xlmr,worst5,pcm,0.9401547759771347
6,xlmr,worst5,swa,0.9473871141672134
6,xlmr,worst5,yor,0.9513908326625824
6,xlmr,worst5,bbj,0.9522387832403183
6,xlmr,worst5,hau,0.956646278500557
7,xlmr,top5,twi,0.9851531386375427
7,xlmr,top5,kin,0.9800676703453064
7,xlmr,top5,lug,0.9793499112129211
7,xlmr,top5,tsn,0.9789248903592428
7,xlmr,top5,ewe,0.9787550171216329
7,xlmr,worst5,yor,0.9598183830579122
7,xlmr,worst5,bbj,0.9644830028216044
7,xlmr,worst5,xho,0.9673895438512167
7,xlmr,worst5,ibo,0.9690333604812622
7,xlmr,worst5,bam,0.9710216720898946
8,xlmr,top5,twi,0.9799834887186686
8,xlmr,top5,nya,0.976876974105835
8,xlmr,top5,mos,0.9762359857559204
8,xlmr,top5,wol,0.9739383260409037
8,xlmr,top5,ewe,0.973865807056427
8,xlmr,worst5,yor,0.9598690867424011
8,xlmr,worst5,swa,0.9643311301867167
8,xlmr,worst5,bbj,0.9647110899289449
8,xlmr,worst5,xho,0.9664358297983805
8,xlmr,worst5,pcm,0.9667748014132181
9,xlmr,top5,twi,0.981299897034963
9,xlmr,top5,nya,0.9782082637151083
9,xlmr,top5,mos,0.9777913888295492
9,xlmr,top5,ewe,0.9768703381220499
9,xlmr,top5,zul,0.9760042428970337
9,xlmr,worst5,yor,0.9560324549674988
9,xlmr,worst5,swa,0.9662814140319824
9,xlmr,worst5,bbj,0.9669142564137777
9,xlmr,worst5,pcm,0.9685709277788798
9,xlmr,worst5,luo,0.9687014023462931
10,xlmr,top5,twi,0.9809965292612711
10,xlmr,top5,nya,0.9800078074137369
10,xlmr,top5,mos,0.9779978195826212
10,xlmr,top5,lug,0.9769050478935242
10,xlmr,top5,sna,0.9763405521710714
10,xlmr,worst5,yor,0.9552086293697357
10,xlmr,worst5,bbj,0.966431717077891
10,xlmr,worst5,xho,0.9666527708371481
10,xlmr,worst5,swa,0.9671597878138224
10,xlmr,worst5,ibo,0.9673529267311096
11,xlmr,top5,ewe,0.9843525886535645
11,xlmr,top5,nya,0.9833605488141378
11,xlmr,top5,twi,0.9826184113820394
11,xlmr,top5,sna,0.9798243045806885
11,xlmr,top5,wol,0.9788207014401754
11,xlmr,worst5,yor,0.9626204669475555
11,xlmr,worst5,bbj,0.9646335244178772
11,xlmr,worst5,bam,0.968067854642868
11,xlmr,worst5,xho,0.9683785438537598
11,xlmr,worst5,pcm,0.9702476461728414
12,xlmr,top5,mos,0.9987034499645233
12,xlmr,top5,ewe,0.9985315203666687
12,xlmr,top5,twi,0.9985297520955404
12,xlmr,top5,nya,0.9985199173291525
12,xlmr,top5,sna,0.9983267585436503
12,xlmr,worst5,bbj,0.9962562322616577
12,xlmr,worst5,yor,0.9964301586151123
12,xlmr,worst5,bam,0.9973855912685394
12,xlmr,worst5,hau,0.9974339207013448
12,xlmr,worst5,zul,0.997501403093338
