Language,Cosine_Similarity
lug,0.9652933
kin,0.9618942
xho,0.961478
zul,0.9596727
nya,0.92916787
sna,0.9247879
luo,0.9080987
tsn,0.9030091
hau,0.88350415
wol,0.87298846
ibo,0.8553091
ewe,0.84655535
twi,0.8436647
bam,0.84028065
mos,0.818018
swa,0.77571446
pcm,0.7464139
fon,0.7192993
yor,0.71370023
bbj,0.68595946
