,PER,LOC,ORG,DATE,Mean
lug,0.9610668585373128,0.9162925211903491,0.9106283715483864,0.9138071073554849,0.9254487146578833
kin,0.896913675344923,0.9340498279913386,0.9071387573713786,0.9235331624968713,0.915408855801128
nya,0.9316660994527588,0.8833728893099022,0.9253076815725304,0.8800808657247327,0.9051068840149811
sna,0.9156160237826642,0.8451039867919143,0.9000227192745897,0.9120380220446295,0.8931951879734494
twi,0.9202863856533919,0.8737530447511673,0.9097480113771506,0.848403753562215,0.8880477988359813
luo,0.9150792664131775,0.8806973234537686,0.8934943286317512,0.8536679757169254,0.8857347235539057
ibo,0.8918112059431225,0.8565545286479603,0.848694873423327,0.8972392378776961,0.8735749614730265
swa,0.9309720116527409,0.8670712120734365,0.8686630282739218,0.8057915549050206,0.86812445172628
hau,0.8985137796874284,0.7868875217358962,0.8783314145195019,0.8711818271202114,0.8587286357657595
zul,0.8657371669641849,0.8135242102578415,0.8859525480233482,0.8663256723394679,0.8578848993962106
tsn,0.8890818867779865,0.7730148971026134,0.8739993158931096,0.8853465589721635,0.8553606646864683
xho,0.8160140713756068,0.8012276687499504,0.86745933317008,0.921519178029213,0.8515550628312126
wol,0.8732162489783588,0.7967256623679061,0.8765150808223642,0.8240767178471691,0.8426334275039495
bam,0.8814108728207602,0.8389959111343619,0.7944456058279731,0.8181952299783039,0.8332619049403498
ewe,0.8806796675161271,0.7869951222178354,0.8778703237479655,0.7016233242121419,0.8117921094235174
mos,0.8594919352865533,0.7678369710167977,0.8662156812679128,0.7442365892185265,0.8094452941974475
pcm,0.9034329488493633,0.8056263221372292,0.8390171351395684,0.6131597881280576,0.7903090485635547
fon,0.8427563366424923,0.7508638375770971,0.8011275239287531,0.6901904840057344,0.7712345455385192
yor,0.7418583552743482,0.6452411580587194,0.7944669485038254,0.7353960466774497,0.7292406271285857
bbj,0.8537770733239837,0.645690199230275,0.7254518873979371,0.6889703355250746,0.7284723738693176
