,ORG,PER,LOC,DATE,Mean
twi,0.9862288018328181,0.8881997463079501,0.9698150439649845,0.9824352281768339,0.9566697050706467
sna,0.9828020640526727,0.8847157871585035,0.9656607773503139,0.9885362657781136,0.9554287235849009
luo,0.978879380839674,0.8957642740280415,0.9724003493360838,0.9740262460077896,0.9552675625528972
kin,0.9810512262757721,0.8784237369299236,0.9774078383415592,0.9833105999389936,0.9550483503715621
ibo,0.972734764177382,0.8918667100313202,0.9618659787974284,0.9909267347054727,0.9543485469279007
xho,0.9787663804639976,0.8889695592340242,0.9577601848181281,0.9853547655482506,0.9527127225161001
ewe,0.9783264531118487,0.8950784138793663,0.9625009645206235,0.9737034215294385,0.9524023132603192
lug,0.9681325488642755,0.8865655577715646,0.9759959151565852,0.9779849281771461,0.9521697374923929
nya,0.9833366485801105,0.8805249749328503,0.9649024707304418,0.9791246484632784,0.9519721856766702
zul,0.9809646364216847,0.8874852647926326,0.9597474913948991,0.9755752016825389,0.9509431485729388
tsn,0.9789406606494829,0.8894052045928688,0.9481462252523694,0.984515018596425,0.9502517772727865
mos,0.9786356066442402,0.8928899650786009,0.9449818499215196,0.9738064883019999,0.9475784774865902
wol,0.9728669178346263,0.8801747134913409,0.9483244297881669,0.9772090014058843,0.9446437656300046
yor,0.9813715232900162,0.8803385948230923,0.9373345705450458,0.9774381364837486,0.9441207062854757
bbj,0.9728883173936786,0.8961949820998139,0.938596330578688,0.9635250058313896,0.9428011589758925
bam,0.9652232728302754,0.8750869296625093,0.9501696805611795,0.9706368092024013,0.9402791730640915
fon,0.9742098788047595,0.8898674033594504,0.9390483251110742,0.9563847294314852,0.9398775841766923
swa,0.9681061143645435,0.8859005612274257,0.9613081555987697,0.9393053193327543,0.9386550376308733
pcm,0.9658887312809306,0.8882363603165262,0.9621405751086693,0.928867111591046,0.9362831945742931
hau,0.9756222115341443,0.8880590722661965,0.9328502168599311,0.9428604790403838,0.9348479949251639
