,ORG,PER,LOC,DATE,Mean
sna,0.9991614059207689,0.9916459838838058,0.9987184198414814,0.9992241442795863,0.9971874884814106
luo,0.99895921030916,0.9914180673771754,0.9991436981366597,0.9989028707151987,0.9971059616345485
kin,0.9989373425763817,0.9902955009307364,0.9992875679532088,0.9992937498512414,0.9969535403278921
nya,0.9990543482540124,0.9904318546596852,0.998886421026308,0.9989617689934808,0.9968335982333716
tsn,0.9988669612865774,0.9915750220829341,0.9976990150584851,0.9991440564035496,0.9968212637078866
lug,0.9972717347336403,0.9912472587130275,0.9992941974808499,0.9991919329782243,0.9967512809764355
zul,0.9984758137851217,0.9920220856034043,0.9981676018348439,0.9980864522801456,0.9966879883758789
twi,0.9990449222581469,0.991552042503889,0.9984496080077326,0.997700240637809,0.9966867033518945
ewe,0.9982190607708751,0.9919967705560357,0.9975407745147756,0.9976980173116529,0.9963636557883349
ibo,0.998352941939972,0.990234805599179,0.9979828595892762,0.9987899519383464,0.9963401397666933
xho,0.9981044776975334,0.9921738975088041,0.9978137306064233,0.9970153519376966,0.9962768644376143
wol,0.9977798126870807,0.9906654753355223,0.9979237938266412,0.9987025801850181,0.9962679155085656
mos,0.998527051921712,0.9915550577563015,0.9969030249339695,0.9980221442423034,0.9962518197135717
pcm,0.9973921955342075,0.9923615367357916,0.9979298886537694,0.9957212239714036,0.995851211223793
bam,0.9971760562130398,0.9903065966017769,0.9971671180174921,0.9981402765115275,0.9956975118359592
swa,0.9973019487661795,0.9923598623080535,0.9969429866619055,0.9960670483871479,0.9956679615308215
yor,0.9982906470331844,0.9893342243885342,0.9960872041282648,0.9972273318276493,0.9952348518444082
hau,0.9973459468621094,0.9915989884172112,0.9965275590891215,0.9939880186069312,0.9948651282438434
bbj,0.9964480296801917,0.991188580397465,0.9946835139177893,0.9959445253479162,0.9945661623358406
fon,0.9971162959625839,0.9913612972155018,0.9958448107618973,0.9938663705198051,0.9945471936149471
