,LOC,ORG,PER,DATE,Mean
twi,0.9793139880795134,0.9820229859533517,0.9878139478524152,0.975085238528949,0.9810590401035574
sna,0.9681837665494681,0.9807132776180012,0.985042883898301,0.9790228367936895,0.978240691214865
kin,0.972183022998713,0.9811699481855247,0.9784818611829164,0.9800513873012378,0.977971554917098
nya,0.9727413787643187,0.9768694746449845,0.9895430255943041,0.9660800902127501,0.9763084923040892
lug,0.9783394185392636,0.9555850544011881,0.9884746599041465,0.9800736820794889,0.9756182037310218
luo,0.9783104555064961,0.9760245565415857,0.9768367744171983,0.9682359261273409,0.9748519281481552
zul,0.9677424779765287,0.9799723499731575,0.9789437689625387,0.9644839531407764,0.9727856375132503
wol,0.952296162184126,0.9798224980501608,0.9855598893753063,0.969927105352179,0.9719014137404429
bam,0.9614511013783476,0.9704159926311805,0.9840338699347189,0.9697234416644119,0.9714061014021647
mos,0.9585655678140343,0.9743103344241962,0.9845515287660068,0.9676547930602872,0.9712705560161311
xho,0.964625156267705,0.9736398815088482,0.9711426923173206,0.9745662706966173,0.9709935001976228
ibo,0.9468467193206511,0.9727971295602881,0.9829642909245628,0.9799019654646363,0.9706275263175346
tsn,0.9548466156361353,0.973877541690222,0.9779343922072713,0.9739818987193096,0.9701601120632346
ewe,0.9530661779604849,0.969265024087361,0.9815517716344307,0.9577761021465742,0.9654147689572127
hau,0.9614686425232901,0.9771778217731533,0.9847247722403192,0.936813402027441,0.9650461596410509
yor,0.9451384704674044,0.9756346282898171,0.9781435160459391,0.9566951183008562,0.9639029332760042
fon,0.9487154579004087,0.9809146745527744,0.983596344486704,0.9398106649157022,0.9632592854638973
bbj,0.935163642683998,0.9783838079449789,0.9822820252842904,0.9456697535130051,0.9603748073565681
swa,0.9624918803375224,0.9579292497515687,0.9812300814804892,0.9269200267461793,0.9571428095789399
pcm,0.9617859070992275,0.9314590939315762,0.9880124890434179,0.8937424816546955,0.9437499929322293
