,ORG,LOC,PER,DATE
bam,0.7059826254844666,0.7736104726791382,0.6472136378288269,0.8291533589363098
bbj,0.7783914804458618,0.5729889869689941,0.6744090914726257,0.7195646166801453
ewe,0.8388702273368835,0.8102625012397766,0.6594641208648682,0.6186607480049133
fon,0.8279903531074524,0.7072492837905884,0.6583457589149475,0.7487097978591919
hau,0.8564404845237732,0.6873608827590942,0.6695387363433838,0.894598126411438
ibo,0.8820337653160095,0.7574948072433472,0.6930826306343079,0.918117344379425
kin,0.8869328498840332,0.8652539849281311,0.623654842376709,0.9078428149223328
lug,0.8259938955307007,0.9057409167289734,0.6901605725288391,0.8549772500991821
luo,0.8629204034805298,0.8744467496871948,0.6652976274490356,0.8750755190849304
mos,0.8068565726280212,0.7392467260360718,0.6810017228126526,0.6973308324813843
nya,0.9011210799217224,0.8494934439659119,0.6914179921150208,0.8825326561927795
pcm,0.8004229068756104,0.8594311475753784,0.7038671970367432,0.6139158010482788
sna,0.8525798320770264,0.701282262802124,0.6866325736045837,0.9235048890113831
swa,0.8316020965576172,0.9103550910949707,0.6130975484848022,0.8342118263244629
tsn,0.8720847964286804,0.7922658324241638,0.6633685827255249,0.9016744494438171
twi,0.913848340511322,0.8623097538948059,0.698290228843689,0.8285131454467773
wol,0.8307002782821655,0.7295569777488708,0.6744329333305359,0.8706989884376526
xho,0.8292238712310791,0.6677672863006592,0.6778532266616821,0.9191794395446777
yor,0.7834470868110657,0.5726898908615112,0.5422071218490601,0.7377557754516602
zul,0.8516845703125,0.7875253558158875,0.6548322439193726,0.8912572264671326
