,ORG,LOC,PER,DATE
bam,0.8822375535964966,0.9444429278373718,0.8697905540466309,0.9653592705726624
bbj,0.9284554719924927,0.8568407297134399,0.8834776282310486,0.8902139663696289
ewe,0.956072986125946,0.9390585422515869,0.8750434517860413,0.796606183052063
fon,0.95086270570755,0.9364162683486938,0.8709341287612915,0.9157670140266418
hau,0.9553050398826599,0.9272748231887817,0.8724043369293213,0.9633787274360657
ibo,0.9589765667915344,0.9329103231430054,0.8849194049835205,0.9735469818115234
kin,0.9550745487213135,0.9387580156326294,0.8741714358329773,0.9727045297622681
lug,0.9571384787559509,0.9234757423400879,0.8488066792488098,0.9394307732582092
luo,0.9576259851455688,0.9474024176597595,0.8755277395248413,0.9618069529533386
mos,0.9502236247062683,0.9315482378005981,0.8700526356697083,0.872180700302124
nya,0.9377214312553406,0.9355766773223877,0.8902923464775085,0.9614115953445435
pcm,0.9193652272224426,0.9531593322753906,0.8804829120635986,0.7990415692329407
sna,0.9426553845405579,0.9226081967353821,0.878775417804718,0.9770135283470154
swa,0.9096826314926147,0.931036651134491,0.8697347640991211,0.919668436050415
tsn,0.9404575824737549,0.9450548887252808,0.8811353445053101,0.9683900475502014
twi,0.9701642394065857,0.938469409942627,0.8925439715385437,0.9502251744270325
wol,0.9387568235397339,0.9071570634841919,0.8842532634735107,0.9455716013908386
xho,0.9385964870452881,0.8964245319366455,0.8612629771232605,0.9401575922966003
yor,0.928002119064331,0.8578500151634216,0.819116473197937,0.9078055024147034
zul,0.9468902349472046,0.9435330033302307,0.8759384155273438,0.9690145254135132
