,ORG,LOC,PER,DATE
bam,0.8745362758636475,0.941394567489624,0.862276017665863,
bbj,0.9325987696647644,0.8385825753211975,0.8733513951301575,
ewe,0.940218985080719,0.9238342046737671,0.8582108020782471,
fon,0.9503351449966431,0.9052331447601318,0.8517189025878906,
hau,0.9409936666488647,0.9044259190559387,0.8670434355735779,
ibo,0.9451796412467957,0.9170297980308533,0.8735237121582031,
kin,0.9467599391937256,0.9167525768280029,0.8764931559562683,
lug,0.9350889921188354,0.912126898765564,0.8428488373756409,
luo,0.9013441205024719,0.933019757270813,0.8746656179428101,
mos,0.9325518608093262,0.9061769843101501,0.8439437747001648,
nya,0.9239943027496338,0.9057321548461914,0.8773117661476135,
pcm,0.8759410977363586,0.944054901599884,0.8679755926132202,
sna,0.9190728664398193,0.9112931489944458,0.8708576560020447,
swa,0.8934601545333862,0.9129858016967773,0.87558913230896,
tsn,0.9227100014686584,0.9298709630966187,0.8802021741867065,
twi,0.9548978805541992,0.921198844909668,0.8924770355224609,
wol,0.9227866530418396,0.8966939449310303,0.8866099119186401,
xho,0.9226980209350586,0.8716981410980225,0.8399213552474976,
yor,0.9205895662307739,0.7594147324562073,0.8336665034294128,
zul,0.939599871635437,0.8908125162124634,0.8649187088012695,
